Language,Response,Target,Predicted
Ijo (Kolokuma),"### Reasoning:

1. **Interrogative Intonation Only**: 
   - Paragraph 1 mentions that there is no change in tone pattern from the positive, but the high tone is higher in the question. 
   - Paragraph 2 states that yes/no questions can be queried by a change of tone pattern.
   - Paragraph 3 mentions the use of question intonation marked by a question mark.
   - Paragraph 6 describes the interrogative intonation pattern involving raising of high tones and extra stress on stressed syllables.
   - Paragraph 7 mentions the use of interrogative intonation.

   **Conclusion**: The language uses interrogative intonation to form polar questions.
   **Code**: 1

2. **Interrogative Word Order**: 
   - There is no mention in the provided paragraphs of forming polar questions by changing the word order.

   **Conclusion**: This strategy is not used.
   **Code**: 0

3. **Clause-initial Question Particle**: 
   - There is no mention in the provided paragraphs of a clause-initial question particle.

   **Conclusion**: This strategy is not used.
   **Code**: 0

4. **Clause-final Question Particle**: 
   - Paragraph 2 mentions the addition of the interrogative marker ""-&a"" for more emphatic questions.
   - Paragraph 6 describes the use of a final low tone in interrogative intonation, which could imply a clause-final marker.

   **Conclusion**: The language uses a clause-final question particle.
   **Code**: 1

5. **Clause-medial Question Particle**: 
   - There is no mention in the provided paragraphs of a clause-medial question particle.

   **Conclusion**: This strategy is not used.
   **Code**: 0

6. **Interrogative Verb Morphology**: 
   - Paragraph 2 mentions the addition of the interrogative marker ""-&a"" to form yes/no questions.

   **Conclusion**: The language uses interrogative verb morphology.
   **Code**: 1

7. **Tone**: 
   - Paragraph 1 mentions that the only difference in questions is that the high tone is higher.
   - Paragraph 2 describes a change of tone pattern for yes/no questions.
   - Paragraph 6 describes the interrogative intonation pattern involving raising of high tones and extra stress on stressed syllables.

   **Conclusion**: The language uses tone to form polar questions.
   **Code**: 1

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 1""",tone,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 1"
Emai,"Based on the provided paragraphs from the descriptive grammar of Emai, the strategies for forming polar questions (yes-no questions) in Emai can be determined as follows:

1. **Interrogative intonation only**: The grammar explicitly mentions that polar interrogatives employ a higher pitch register while maintaining the same word order and tonal patterns as declaratives. This indicates that interrogative intonation alone can mark polar questions.
   
   Example:
   - Declarative: ólí ómòhè é ólí émàè. ‘The man has eaten the food.’
   - Polar Question: ólí ómòhè é ólí émàè? ‘Has the man eaten the food?’

2. **Interrogative word order**: There is no evidence in the provided paragraphs that changing the word order alone can form polar questions. The word order remains the same as in declarative sentences.

3. **Clause-initial question particle**: The provided paragraphs do not mention the presence of a clause-initial question particle for forming polar questions.

4. **Clause-final question particle**: The provided paragraphs do not mention the presence of a clause-final question particle for forming polar questions.

5. **Clause-medial question particle**: The provided paragraphs do not mention the presence of a clause-medial question particle for forming polar questions.

6. **Interrogative verb morphology**: The provided paragraphs do not mention any specific verb morphology that marks polar questions.

7. **Tone**: The grammar does not specify that tone alone (distinct from intonation) is used to mark polar questions.

**Conclusion**:
Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Ik,"### Reasoning:

1. **Interrogative Intonation Only**: 
   - Paragraph 3 mentions that polar questions in Ik involve an ""interrogative intonation.""
   - Paragraph 4 specifies that polar questions are recognized by an ""interrogative intonation.""
   - Paragraph 6 states that the interrogative tune is used for yes/no questions.
   - Paragraph 10 mentions the ""interrogative low boundary tone"" and a ""higher overall pitch level"" for polar questions.
   - Paragraph 11 confirms the use of interrogative intonation for polar questions.
   - Paragraph 12 mentions the use of interrogative tags, which implies the presence of interrogative intonation.
   - Paragraph 48 discusses the solicitive tune, which is a type of intonation used in questions.
   - Paragraph 49 discusses negative tags, which also implies the use of interrogative intonation.
   - Paragraph 50 discusses the use of interrogative intonation in imperative and optative clauses.

2. **Interrogative Word Order**:
   - There is no explicit mention of a change in word order to form polar questions in the provided paragraphs.

3. **Clause-initial Question Particle**:
   - There is no explicit mention of a clause-initial question particle in the provided paragraphs.

4. **Clause-final Question Particle**:
   - Paragraph 4 mentions that polar questions end with the non-final allomorph of the last morpheme in the question, which could be interpreted as a clause-final question particle.
   - Paragraph 6 mentions the use of a low boundary tone on the final syllable, which could be interpreted as a clause-final question particle.
   - Paragraph 10 mentions the use of a low boundary tone on the final syllable of polar questions.
   - Paragraph 11 mentions the use of a low boundary tone on the final syllable of polar questions.
   - Paragraph 12 mentions the use of a low boundary tone on the final syllable of polar questions.

5. **Clause-medial Question Particle**:
   - There is no explicit mention of a clause-medial question particle in the provided paragraphs.

6. **Interrogative Verb Morphology**:
   - Paragraph 4 mentions that polar questions end with the non-final allomorph of the last morpheme in the question, which could be interpreted as interrogative verb morphology.
   - Paragraph 6 mentions the use of a non-final form of the final morpheme in the clause for polar questions.
   - Paragraph 10 mentions the use of a non-final form of the final morpheme in the clause for polar questions.
   - Paragraph 11 mentions the use of a non-final form of the final morpheme in the clause for polar questions.
   - Paragraph 12 mentions the use of a non-final form of the final morpheme in the clause for polar questions.

7. **Tone**:
   - Paragraph 6 discusses the use of a low boundary tone for polar questions.
   - Paragraph 10 mentions the use of a low boundary tone and a higher overall pitch level for polar questions.
   - Paragraph 11 mentions the use of a low boundary tone for polar questions.
   - Paragraph 12 mentions the use of a low boundary tone for polar questions.
   - Paragraph 48 discusses the use of a low-rising (LH) boundary tone for solicitive questions.
   - Paragraph 49 discusses the use of a low boundary tone for negative tags.
   - Paragraph 50 discusses the use of a low boundary tone for imperative and optative clauses.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 1""","interrogative verb morphology, tone","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 1"
Ngiti,"### Reasoning:

1. **Interrogative Intonation Only**: 
   - Paragraph 3 mentions that the question particle ""ti"" can be reduced to a High tone, which attaches itself to the preceding word. This suggests that intonation plays a role in forming polar questions. However, there is no explicit mention that intonation alone can form a polar question without any particle.
   - Conclusion: 0

2. **Interrogative Word Order**:
   - There is no mention in the provided paragraphs that changing the word order alone can form a polar question.
   - Conclusion: 0

3. **Clause-Initial Question Particle**:
   - Paragraph 1 states that the question particle ""na"" can be found clause-initially.
   - Conclusion: 1

4. **Clause-Final Question Particle**:
   - There is no mention in the provided paragraphs that a question particle appears at the end of the clause.
   - Conclusion: 0

5. **Clause-Medial Question Particle**:
   - Paragraph 1 mentions that the question particle ""ti"" generally occupies the second position in a clause.
   - Conclusion: 1

6. **Interrogative Verb Morphology**:
   - There is no mention in the provided paragraphs that a morpheme is phonologically bound to the verb to form a polar question.
   - Conclusion: 0

7. **Tone**:
   - Paragraph 3 mentions that the question particle ""ti"" can be reduced to a High tone, which attaches itself to the preceding word. This indicates that tone is used to form polar questions.
   - Conclusion: 1

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 1, Clause-final question particle: 0, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 1""","clause-initial question particle, second position question particle, tone","interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 1, clause-final question particle: 0, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 1"
Sidaama,"Based on the provided paragraphs from the descriptive grammar of Sidaama, we can determine the strategies for forming polar questions in the language. Here is the reasoning for each strategy:

1. **Interrogative intonation only**: Paragraph 5 explicitly mentions that Sidaama uses intonation for questions without any suffix, as in examples (ib) and (iib). This indicates that interrogative intonation alone can mark polar questions.

2. **Interrogative word order**: There is no mention in the provided paragraphs of a change in word order being used to form polar questions. Therefore, we code this as 0.

3. **Clause-initial question particle**: There is no mention of a clause-initial question particle in the provided paragraphs. Therefore, we code this as 0.

4. **Clause-final question particle**: Paragraph 5 mentions a question suffix -ni, but it is stated that the consultant finds this form ungrammatical and does not use it. Therefore, we code this as 0.

5. **Clause-medial question particle**: There is no mention of a clause-medial question particle in the provided paragraphs. Therefore, we code this as 0.

6. **Interrogative verb morphology**: Paragraph 5 mentions a question suffix -ni, but it is stated that the consultant finds this form ungrammatical and does not use it. Therefore, we code this as 0.

7. **Tone**: Paragraph 9 discusses the use of very high pitch in interrogative sentences, which is higher than in their declarative counterparts. This indicates that tone is used to mark polar questions.

**Conclusion**:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 1""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 1"
Mursi,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Mursi, we can identify the strategies used to form polar questions (yes-no questions) in the language. Here is the analysis of each strategy:

1. **Interrogative Intonation Only**:
   - Paragraph 1 mentions that in polar questions, a constituent with a raised intonation is expected to take the focus position. This suggests that interrogative intonation is used to form polar questions.
   - Paragraph 5 also supports this by stating that a polar question can be formed by raising the intonation of the lexical constituents that occur at the end of a clause.

2. **Interrogative Word Order**:
   - Paragraph 1 states that the syntactic order of constituents in declarative sentences and polar questions are exactly the same. This implies that there is no change in word order to form polar questions.

3. **Clause-initial Question Particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs.

4. **Clause-final Question Particle**:
   - Paragraph 5 mentions that a polar question can be formed by placing non-interrogative particles at the end of a declarative statement. This suggests the presence of a clause-final question particle.

5. **Clause-medial Question Particle**:
   - There is no mention of a clause-medial question particle in the provided paragraphs.

6. **Interrogative Verb Morphology**:
   - There is no mention of specific interrogative verb morphology in the provided paragraphs.

7. **Tone**:
   - Paragraph 1 mentions that in polar questions involving an intransitive clause, it is on the intransitive verb that the high pitch level can be shown. This suggests that tone is used to form polar questions.

### Conclusion:
Based on the analysis, the strategies for forming polar questions in Mursi are as follows:

- **Interrogative intonation only**: 1
- **Interrogative word order**: 0
- **Clause-initial question particle**: 0
- **Clause-final question particle**: 1
- **Clause-medial question particle**: 0
- **Interrogative verb morphology**: 0
- **Tone**: 1

### Final Output:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 1""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 1"
Majang,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Majang, we can identify the strategies used for forming polar questions in the language. Here is the detailed analysis:

1. **Interrogative Intonation Only**:
   - Paragraph 3 explicitly states that polar questions in Majang can be marked by a rising sentence tone at the end of the question. This indicates that interrogative intonation alone can be used to form polar questions.
   - Paragraph 14 further supports this by describing a sharply rising sentence tone at the end of the clause as the only difference between questions and their affirmative counterparts.

2. **Interrogative Word Order**:
   - There is no mention in the provided paragraphs that a change in word order alone marks polar questions in Majang. Therefore, we code this as 0.

3. **Clause-initial Question Particle**:
   - There is no evidence in the provided paragraphs that Majang uses a clause-initial question particle. Therefore, we code this as 0.

4. **Clause-final Question Particle**:
   - Paragraph 6 mentions the use of a special question particle ""kíː"" in polar questions, and Paragraph 4 describes the question marker ""joː"" that appears at the end of a question. This indicates the presence of a clause-final question particle.
   - Paragraph 5 also supports this by mentioning that the question marker ""joː"" is used particularly when the question is a complex sentence and marks the question as such near the beginning of the sentence but can appear clause-finally.

5. **Clause-medial Question Particle**:
   - Paragraph 5 mentions that the question marker ""joː"" can be used near the beginning of the sentence, indicating it can appear clause-medially. Since it can also appear clause-finally, we code 1 for both ""Clause-medial question particle"" and ""Clause-final question particle"".

6. **Interrogative Verb Morphology**:
   - There is no mention in the provided paragraphs that Majang uses interrogative verb morphology to form polar questions. Therefore, we code this as 0.

7. **Tone**:
   - Paragraph 1 and Paragraph 3 describe the use of a specific interrogative sentence tone for forming polar questions. This indicates that tone is used as a strategy for forming polar questions.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 1""","clause-final question particle, clause-medial question particle, tone","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 1"
Birri,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Birri, we can identify the strategies for forming polar questions (yes-no questions) in the language. Here is the analysis of each strategy:

1. **Interrogative Intonation Only**:
   - Paragraph 4 mentions the question ""Does he smoke? aya taba?"" without any additional particles or changes in word order, suggesting that intonation might play a role. However, there is no explicit mention that intonation alone can form a polar question.
   - Conclusion: Not enough evidence to confirm this strategy.

2. **Interrogative Word Order**:
   - There is no mention of changing word order to form polar questions in the provided paragraphs.
   - Conclusion: No evidence to support this strategy.

3. **Clause-Initial Question Particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs.
   - Conclusion: No evidence to support this strategy.

4. **Clause-Final Question Particle**:
   - Paragraph 4 provides the example ""Does he smoke? aya taba?"" and ""He does not smoke ayasha."" The structure suggests that ""aya"" might be a question particle, but its position is not explicitly stated as clause-final.
   - Conclusion: Not enough evidence to confirm this strategy.

5. **Clause-Medial Question Particle**:
   - Paragraph 1 mentions interpolated particles like ""ngi"" and ""mve"" that can appear in the middle of the clause, but it does not explicitly state their use in forming polar questions.
   - Conclusion: Not enough evidence to confirm this strategy.

6. **Interrogative Verb Morphology**:
   - There is no mention of specific verb morphology used to form polar questions in the provided paragraphs.
   - Conclusion: No evidence to support this strategy.

7. **Tone**:
   - Paragraph 6 discusses the importance of tone in Birri, but it does not explicitly state that tone alone can form polar questions.
   - Conclusion: Not enough evidence to confirm this strategy.

### Conclusion:
Based on the provided paragraphs, there is insufficient evidence to confirm the presence of any of the seven strategies for forming polar questions in Birri. Therefore, all strategies are coded as 0.

""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",not mentioned in the grammar,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Tamashek,"Based on the provided paragraphs from the descriptive grammar of Tamashek, we can determine the strategies for forming polar questions (yes-no questions) in the language. Here is the reasoning for each strategy:

1. **Interrogative intonation only**: Paragraph 4 mentions that yes-no interrogatives can be simple sentences with just interrogative intonation, indicating that intonation alone can mark polar questions.
2. **Interrogative word order**: There is no mention of a change in word order being used to form polar questions.
3. **Clause-initial question particle**: Paragraph 7 mentions clause-initial particles for polar interrogatives, such as ""dk"" and ""qpm"", indicating the presence of this strategy.
4. **Clause-final question particle**: Paragraph 1 and Paragraph 2 mention the use of the clause-final particle ""ya"" in yes-no questions, indicating the presence of this strategy.
5. **Clause-medial question particle**: There is no mention of a clause-medial question particle.
6. **Interrogative verb morphology**: There is no mention of specific verb morphology being used to form polar questions.
7. **Tone**: There is no mention of tone being used to form polar questions.

**Conclusion**:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 1, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""","clause-initial question particle, interrogative intonation only","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 1, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Coptic,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Coptic, we can identify the strategies used for forming polar (yes-no) questions in Coptic. Here is the analysis of each strategy:

1. **Interrogative Intonation Only**:
   - Paragraph 7 mentions that unmarked yes/no questions take exactly the same form as corresponding declarative clauses and are likely distinguished from simple declaratives by means of a question intonation pattern. This indicates that interrogative intonation alone can mark polar questions.
   - **Code: 1**

2. **Interrogative Word Order**:
   - There is no specific mention in the provided paragraphs that polar questions in Coptic are formed by changing the word order alone.
   - **Code: 0**

3. **Clause-initial Question Particle**:
   - Paragraph 7 states that Coptic makes productive use of interrogative particles, some of which must be placed in clause-initial position.
   - **Code: 1**

4. **Clause-final Question Particle**:
   - There is no mention in the provided paragraphs of a clause-final question particle being used in Coptic.
   - **Code: 0**

5. **Clause-medial Question Particle**:
   - There is no mention in the provided paragraphs of a clause-medial question particle being used in Coptic.
   - **Code: 0**

6. **Interrogative Verb Morphology**:
   - Paragraph 6 mentions that Second Tense morphology provides a cue for the interrogative interpretation of the clause within its scope. This indicates the use of interrogative verb morphology.
   - **Code: 1**

7. **Tone**:
   - There is no mention in the provided paragraphs of tone being used to mark polar questions in Coptic.
   - **Code: 0**

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 1, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""","clause-initial question particle, interrogative intonation only","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 1, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
