Language,Response,Target,Predicted
Ijo (Kolokuma),"### Reasoning:

1. **Interrogative Intonation Only: 1**
   - **Evidence:** Paragraph 1 mentions that there is no change of tone pattern from the positive, except that the high tone is higher in the question. Paragraph 3 and Paragraph 6 also describe the use of interrogative intonation patterns, including raising high tones and adding a final low tone.
   - **Conclusion:** The language uses interrogative intonation to form polar questions.

2. **Interrogative Word Order: 0**
   - **Evidence:** None of the paragraphs provided mention any changes in word order to form polar questions.
   - **Conclusion:** There is no evidence that Ijo (Kolokuma) uses interrogative word order for polar questions.

3. **Clause-Initial Question Particle: 0**
   - **Evidence:** None of the paragraphs provided mention the use of a clause-initial question particle.
   - **Conclusion:** There is no evidence that Ijo (Kolokuma) uses clause-initial question particles for polar questions.

4. **Clause-Final Question Particle: 0**
   - **Evidence:** None of the paragraphs provided mention the use of a clause-final question particle.
   - **Conclusion:** There is no evidence that Ijo (Kolokuma) uses clause-final question particles for polar questions.

5. **Clause-Medial Question Particle: 0**
   - **Evidence:** None of the paragraphs provided mention the use of a clause-medial question particle.
   - **Conclusion:** There is no evidence that Ijo (Kolokuma) uses clause-medial question particles for polar questions.

6. **Interrogative Verb Morphology: 1**
   - **Evidence:** Paragraph 2 mentions the addition of the interrogative marker ""-&a"" for more emphatic questions.
   - **Conclusion:** The language uses interrogative verb morphology to form polar questions.

7. **Tone: 1**
   - **Evidence:** Paragraph 1 and Paragraph 6 describe changes in tone patterns, such as raising high tones and adding a final low tone, to indicate questions.
   - **Conclusion:** The language uses tone to form polar questions.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 1""",tone,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 1"
Emai,"Based on the provided paragraphs from the descriptive grammar of Emai, here is the analysis of the strategies for forming polar questions (yes-no questions) in Emai:

1. **Interrogative intonation only**: The grammar mentions that polar interrogatives employ a higher pitch register compared to declaratives (Paragraph 1). This suggests that interrogative intonation is used to form polar questions.
   
2. **Interrogative word order**: There is no mention of a change in word order to form polar questions. The word order for polar questions is the same as for declaratives (SVO).

3. **Clause-initial question particle**: There is no mention of a clause-initial question particle in the provided paragraphs.

4. **Clause-final question particle**: The grammar does not mention a clause-final question particle for neutral polar questions.

5. **Clause-medial question particle**: There is no mention of a clause-medial question particle in the provided paragraphs.

6. **Interrogative verb morphology**: There is no mention of specific interrogative verb morphology in the provided paragraphs.

7. **Tone**: The grammar explicitly states that polar interrogatives employ a higher pitch register (Paragraph 1), indicating that tone is used to form polar questions.

**Reasoning**:
- The use of a higher pitch register for polar questions indicates the presence of interrogative intonation and tone as strategies for forming polar questions.
- There is no evidence in the provided paragraphs for the use of interrogative word order, clause-initial, clause-final, or clause-medial question particles, or interrogative verb morphology.

**Conclusion**:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 1""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 1"
Ik,"### Reasoning:

1. **Interrogative Intonation Only**:
   - Paragraph 3 mentions that polar questions in Ik involve an ""interrogative intonation.""
   - Paragraph 4 specifies that polar questions end with a low boundary tone and the last mora of the question takes a low boundary tone.
   - Paragraph 6 further elaborates that the interrogative tune is defined by a low boundary tone on the final syllable.
   - Paragraph 10 mentions a slightly higher overall pitch level for polar questions.

2. **Interrogative Word Order**:
   - There is no mention in any of the paragraphs about a change in word order specifically for forming polar questions.

3. **Clause-Initial Question Particle**:
   - There is no mention of a clause-initial question particle in any of the paragraphs.

4. **Clause-Final Question Particle**:
   - There is no mention of a clause-final question particle in any of the paragraphs.

5. **Clause-Medial Question Particle**:
   - There is no mention of a clause-medial question particle in any of the paragraphs.

6. **Interrogative Verb Morphology**:
   - Paragraph 4 states that polar questions end with the non-final allomorph of the last morpheme in the question.
   - Paragraph 6 mentions that the final morpheme of the sentence must occur in its non-final form as a morpho-syntactic correlate of the interrogative tune.
   - Paragraph 10 also indicates that the final form of the clause-final element changes in polar questions.

7. **Tone**:
   - Paragraph 3 mentions an ""interrogative intonation.""
   - Paragraph 4 specifies that the last mora of the question takes a low boundary tone.
   - Paragraph 6 elaborates on the low boundary tone replacing any high tone on the final syllable.
   - Paragraph 10 mentions a slightly higher overall pitch level for polar questions.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 1""","interrogative verb morphology, tone","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 1"
Ngiti,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Ngiti, we can identify the following strategies for forming polar questions:

1. **Interrogative intonation only**: There is no explicit mention of using only intonation to form polar questions in the provided text.

2. **Interrogative word order**: There is no evidence in the provided text that suggests a change in word order to form polar questions.

3. **Clause-initial question particle**: Paragraph 1 mentions the question particle ""na"" which can be found clause-initially.

4. **Clause-final question particle**: Paragraph 3 mentions that the question particle ""ti"" can be reduced to a High tone and attaches to the preceding word. This suggests that ""ti"" can be used as a clause-final question particle.

5. **Clause-medial question particle**: Paragraph 1 mentions that the question particle ""ti"" generally occupies the second position in a clause, indicating it can be clause-medial.

6. **Interrogative verb morphology**: There is no mention of specific verb morphology used to form polar questions.

7. **Tone**: Paragraph 3 mentions that the question particle ""ti"" can be reduced to a High tone, which attaches itself to the preceding word, indicating the use of tone in forming polar questions.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 1, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 1""","clause-initial question particle, second position question particle, tone","interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 1, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 1"
Sidaama,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Sidaama, the strategies for forming polar questions can be determined as follows:

1. **Interrogative Intonation Only**:
   - Paragraph 5 explicitly mentions that questions are formed using intonation without any suffix, as seen in examples (ib) and (iib). This indicates that interrogative intonation is a strategy used in Sidaama.
   - Paragraph 9 further supports this by describing the intonation patterns that differentiate sentence types, including polar questions, which are indicated by an intonation pattern in the final or semi-final word of a sentence.

2. **Interrogative Word Order**:
   - There is no mention of a specific word order change to form polar questions in the provided paragraphs.

3. **Clause-initial Question Particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs.

4. **Clause-final Question Particle**:
   - Paragraph 5 mentions a question suffix -ni, but it is noted as ungrammatical by the consultant. Therefore, this strategy is not used.

5. **Clause-medial Question Particle**:
   - There is no mention of a clause-medial question particle in the provided paragraphs.

6. **Interrogative Verb Morphology**:
   - There is no mention of specific interrogative verb morphology in the provided paragraphs.

7. **Tone**:
   - Paragraph 9 discusses the use of very high pitch in interrogative sentences, which is higher than in their declarative counterparts. This indicates that tone is used to form polar questions.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 1""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 1"
Mursi,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Mursi, we can identify the strategies used for forming polar questions in the language. Here is the analysis of each strategy:

1. **Interrogative Intonation Only**:
   - Paragraph 1 mentions that polar questions can be formed by raising the intonation of the lexical constituents that occur at the end of a clause. This indicates the presence of interrogative intonation.
   - Paragraph 5 also supports this by stating that a polar question in Mursi can be formed by raising the intonation of the lexical constituents that occur at the end of a clause.

2. **Interrogative Word Order**:
   - Paragraph 1 states that the syntactic order of constituents of declarative sentences and polar questions are exactly the same. This implies that there is no special interrogative word order used to form polar questions.

3. **Clause-Initial Question Particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs.

4. **Clause-Final Question Particle**:
   - Paragraph 5 mentions that a polar question in Mursi can be formed by placing non-interrogative particles at the end of a declarative statement. This suggests the presence of clause-final question particles.

5. **Clause-Medial Question Particle**:
   - There is no mention of a clause-medial question particle in the provided paragraphs.

6. **Interrogative Verb Morphology**:
   - There is no mention of specific interrogative verb morphology in the provided paragraphs.

7. **Tone**:
   - Paragraph 1 mentions that in polar questions, a constituent with a raised intonation is expected to take the focus position. This suggests that tone (specifically raised intonation) plays a role in forming polar questions.

### Conclusion:
Based on the analysis, the strategies for forming polar questions in Mursi are as follows:
- **Interrogative intonation only: 1**
- **Interrogative word order: 0**
- **Clause-initial question particle: 0**
- **Clause-final question particle: 1**
- **Clause-medial question particle: 0**
- **Interrogative verb morphology: 0**
- **Tone: 1**

### Final Output:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 1""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 1"
Majang,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Majang, we can identify the following strategies for forming polar questions:

1. **Interrogative Intonation Only**:
   - Paragraph 1 mentions that a high tone is used at the end of the question, which is out of range for regular high tones. This is further confirmed in Paragraph 3, which states that polar questions in Majang do not need to be marked by any means other than a rising sentence tone at the end of the question.
   - Paragraph 14 also supports this by describing a sharply rising sentence tone at the end of the clause as the only difference between questions and their affirmative counterparts.

2. **Clause-Final Question Particle**:
   - Paragraph 4 introduces the question marker ""joː"" which always comes at the end of a question.
   - Paragraph 6 mentions another question particle ""kíː"" used in polar questions, which also appears at the end of the clause.
   - Paragraph 5 further supports the presence of clause-final question particles by mentioning that the question marker does not prevent the marking of the polar question by sentence tone.

3. **Clause-Medial Question Particle**:
   - Paragraph 5 indicates that the question marker ""joː"" can be used near the beginning of a sentence, marking the question as such. This suggests that it can appear in clause-medial positions as well.

### Conclusion:
Based on the provided information, the strategies for forming polar questions in Majang are as follows:

- **Interrogative intonation only: 1**
- **Interrogative word order: 0**
- **Clause-initial question particle: 0**
- **Clause-final question particle: 1**
- **Clause-medial question particle: 1**
- **Interrogative verb morphology: 0**
- **Tone: 0**

### Final Output:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, clause-medial question particle, tone","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Birri,"Based on the provided paragraphs from the descriptive grammar of Birri, we can analyze the strategies for forming polar questions in the language. Here is the reasoning for each strategy:

1. **Interrogative intonation only**: There is no explicit mention of interrogative intonation being used as the sole strategy for forming polar questions in the provided text. Therefore, we cannot confirm its presence.

2. **Interrogative word order**: The text does not provide any examples or descriptions indicating a change in word order to form polar questions.

3. **Clause-initial question particle**: There is no evidence in the provided text of a clause-initial question particle being used to form polar questions.

4. **Clause-final question particle**: The text does not mention a clause-final question particle explicitly used for forming polar questions.

5. **Clause-medial question particle**: The text does not provide any examples or descriptions of a clause-medial question particle being used to form polar questions.

6. **Interrogative verb morphology**: The text does not mention any specific verb morphology used to indicate polar questions.

7. **Tone**: The text mentions the importance of tone in Birri, but it does not explicitly state that tone is used to form polar questions.

Given the lack of explicit information on the strategies for forming polar questions in the provided text, we must conclude that none of the seven strategies are mentioned or confirmed.

**Conclusion**:
Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0",not mentioned in the grammar,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Tamashek,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Tamashek, we can identify the strategies used for forming polar questions in the language. Here is the analysis of each paragraph relevant to polar questions:

1. **Paragraph 1**: Mentions a clause-final particle ""yd"" used in yes-no questions.
2. **Paragraph 4**: States that yes-no interrogatives are simple sentences with an optional question particle or just with interrogative intonation.
3. **Paragraph 7**: Lists clause-initial particles for polar interrogatives as ""dk"" and ""qpm,"" and mentions that ordinary declaratives with rising intonation can function as polar interrogatives.
4. **Paragraph 29**: Provides an example of a clause-initial particle ""äk"" used in a polar question.
5. **Paragraph 34**: Shows an example of a polar question using the clause-initial particle ""dk.""

From these paragraphs, we can deduce the following strategies for forming polar questions in Tamashek:

1. **Interrogative intonation only**: Paragraphs 4 and 7 indicate that ordinary declaratives with rising intonation can function as polar interrogatives.
2. **Clause-initial question particle**: Paragraphs 7 and 29 mention clause-initial particles ""dk,"" ""qpm,"" and ""äk"" used in polar questions.
3. **Clause-final question particle**: Paragraph 1 mentions the clause-final particle ""yd"" used in yes-no questions.

The other strategies (Interrogative word order, Clause-medial question particle, Interrogative verb morphology, and Tone) are not mentioned in the provided paragraphs.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 1, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""","clause-initial question particle, interrogative intonation only","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 1, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Coptic,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Coptic, we can identify several strategies for forming polar (yes-no) questions in the language. Here is a detailed analysis:

1. **Interrogative Intonation Only**:
   - Paragraph 7 mentions that unmarked yes/no questions take exactly the same form as corresponding declarative clauses and are likely distinguished from simple declaratives by means of question intonation patterns. This suggests the presence of interrogative intonation as a strategy.
   - **Code: 1**

2. **Interrogative Word Order**:
   - There is no explicit mention of a change in word order to form yes/no questions in the provided paragraphs.
   - **Code: 0**

3. **Clause-initial Question Particle**:
   - Paragraph 5 and Paragraph 7 indicate that yes/no questions can be introduced by a question particle, which must be placed in clause-initial position.
   - **Code: 1**

4. **Clause-final Question Particle**:
   - There is no mention of clause-final question particles in the provided paragraphs.
   - **Code: 0**

5. **Clause-medial Question Particle**:
   - There is no mention of clause-medial question particles in the provided paragraphs.
   - **Code: 0**

6. **Interrogative Verb Morphology**:
   - Paragraph 6 discusses the use of Second Tense morphology as a cue for the interrogative interpretation of the clause within its scope. This indicates the presence of interrogative verb morphology.
   - **Code: 1**

7. **Tone**:
   - There is no mention of tone being used to form yes/no questions in the provided paragraphs.
   - **Code: 0**

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 1, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""","clause-initial question particle, interrogative intonation only","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 1, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Igbo,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Igbo, we can determine the strategies for forming polar questions in the language. Here is the analysis of the relevant information:

1. **Interrogative Intonation Only**:
   - Paragraph 12 mentions that intonation is used to indicate questions, suggesting that interrogative intonation is a strategy in Igbo.
   - **Code: 1**

2. **Interrogative Word Order**:
   - There is no explicit mention of changing word order to form polar questions in the provided paragraphs.
   - **Code: 0**

3. **Clause-initial Question Particle**:
   - There is no mention of a clause-initial question particle in the provided paragraphs.
   - **Code: 0**

4. **Clause-final Question Particle**:
   - There is no mention of a clause-final question particle in the provided paragraphs.
   - **Code: 0**

5. **Clause-medial Question Particle**:
   - There is no mention of a clause-medial question particle in the provided paragraphs.
   - **Code: 0**

6. **Interrogative Verb Morphology**:
   - Paragraph 17 and 22 mention the use of low tone on pronouns and verbal prefixes to mark polar questions, indicating the use of interrogative verb morphology.
   - **Code: 1**

7. **Tone**:
   - Paragraphs 17, 22, and 33 indicate that a floating low tone is used to mark polar questions, showing that tone is a significant strategy.
   - **Code: 1**

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 1""",tone,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 1"
