Language,Response,Target,Predicted
Urim,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Urim, we can identify the following strategies for forming polar questions:

1. **Interrogative intonation only**: There is no explicit mention of interrogative intonation being the sole marker for polar questions. Therefore, we cannot confirm its presence.
2. **Interrogative word order**: There is no evidence in the provided text that suggests a change in word order is used to form polar questions.
3. **Clause-initial question particle**: There is no mention of a clause-initial question particle in the provided text.
4. **Clause-final question particle**: There is no mention of a clause-final question particle in the provided text.
5. **Clause-medial question particle**: There is no mention of a clause-medial question particle in the provided text.
6. **Interrogative verb morphology**: There is no indication that verb morphology is used to mark polar questions.
7. **Tone**: There is no mention of tone being used to form polar questions.

However, there is a specific construction that uses the particle ""aki"" at the end of the clause, which can be interpreted as a clause-final question particle. This is evident in the examples:

- ""Kipm pa wakg ur kol men kil aki?"" ('Do you have a fire like we here?')
- ""Kitn wor waiken-ketn, aki?"" ('Do you feel a little better?')

Given this evidence, we can conclude that Urim uses a clause-final question particle to form polar questions.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",clause-final question particle,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Abau,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Abau, we can determine the strategies for forming polar questions as follows:

1. **Interrogative intonation only**: There is no explicit mention that polar questions can be formed by intonation alone. Therefore, we code this as 0.

2. **Interrogative word order**: There is no indication that word order changes to form polar questions. Therefore, we code this as 0.

3. **Clause-initial question particle**: There is no evidence of a clause-initial question particle. Therefore, we code this as 0.

4. **Clause-final question particle**: The particle ""pankaw"" appears clause-finally in example (140) to form a polar question. Therefore, we code this as 1.

5. **Clause-medial question particle**: The particle ""pankaw"" can also appear in the middle of the clause, as seen in examples (138) and (139). Therefore, we code this as 1.

6. **Interrogative verb morphology**: There is no mention of interrogative verb morphology in the provided text. Therefore, we code this as 0.

7. **Tone**: There is no mention of tone being used to form polar questions. Therefore, we code this as 0.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, clause-medial question particle","interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Chamorro,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Chamorro, we can determine the strategies for forming polar questions as follows:

1. **Interrogative intonation only**: The text explicitly mentions that polar questions can be distinguished from statements merely by question intonation, which is indicated by a sharp final rise. This indicates that interrogative intonation alone can mark polar questions.
   
2. **Interrogative word order**: There is no mention in the provided text that changing the word order alone can form polar questions. Therefore, we code this as 0.

3. **Clause-initial question particle**: The complementizer ""kåo"" (glossed as Q) is mentioned as introducing polar questions. Since ""kåo"" appears at the beginning of the clause, this strategy is present.

4. **Clause-final question particle**: There is no mention of a clause-final question particle in the provided text. Therefore, we code this as 0.

5. **Clause-medial question particle**: There is no mention of a clause-medial question particle in the provided text. Therefore, we code this as 0.

6. **Interrogative verb morphology**: There is no mention of any morpheme that is phonologically bound to the verb to form polar questions. Therefore, we code this as 0.

7. **Tone**: The text does not mention the use of tone to distinguish polar questions from statements. Therefore, we code this as 0.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 1, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""","clause-initial question particle, interrogative intonation only","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 1, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Awtuw,"### Reasoning

Based on the provided paragraphs from the descriptive grammar of Awtuw, we can determine the strategies for forming polar questions as follows:

1. **Interrogative intonation only**: The text explicitly states that yes-no questions in Awtuw are distinguished from declarative clauses by a change in intonation contour. Specifically, the last word stress in the clause is appreciably higher in pitch, and the pitch of any syllables following that stressed syllable falls markedly. This indicates that interrogative intonation alone can mark polar questions.
   
2. **Interrogative word order**: The text mentions that constituents in a yes-no question have the same freedom of order as in a declarative sentence. This implies that word order does not change to form polar questions, so this strategy is not used.

3. **Clause-initial question particle**: There is no mention of a clause-initial question particle in the provided text. The particle ""yokri"" is mentioned, but it cannot occur clause-initially.

4. **Clause-final question particle**: The particle ""yokri"" is mentioned as frequently occurring clause-finally in yes-no questions. This indicates the presence of a clause-final question particle.

5. **Clause-medial question particle**: The particle ""yokri"" can also occur clause-medially, focusing the constituent it follows. Therefore, this strategy is also present.

6. **Interrogative verb morphology**: There is no mention of any specific interrogative verb morphology in the provided text. The examples given do not show any verb morphology changes to indicate a question.

7. **Tone**: The text describes a change in intonation contour (specifically pitch) for forming yes-no questions, but this is different from lexical or grammatical tone marking. Therefore, tone as a strategy is not used.

### Conclusion

""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, clause-medial question particle, interrogative intonation only","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Mian,"### Reasoning

Based on the provided paragraphs from the descriptive grammar of Mian, we can identify the strategies used to form polar questions in the language. Here is the analysis for each strategy:

1. **Interrogative intonation only**: The text mentions that polar questions in Mian are characterized by a specific intonational pattern, but this intonation is not the sole marker of a polar question. Instead, it accompanies other markers like the interrogative clitic `=a` or the word `bleka`. Therefore, intonation alone is not sufficient to form a polar question.
   - **Code**: 0

2. **Interrogative word order**: The text explicitly states that constituent order does not change in questions. Therefore, word order is not used to form polar questions.
   - **Code**: 0

3. **Clause-initial question particle**: There is no mention of a clause-initial question particle in the provided text.
   - **Code**: 0

4. **Clause-final question particle**: The interrogative clitic `=a` is used at the end of the sentence to form polar questions. Additionally, the word `bleka` can also appear at the end of the sentence to form polar questions.
   - **Code**: 1

5. **Clause-medial question particle**: The interrogative clitic `m` can appear in the middle of the clause, typically encliticizing to the final constituent before the predicate. It can also appear clause-initially, but its primary position is clause-medial.
   - **Code**: 1

6. **Interrogative verb morphology**: There is no mention of specific interrogative verb morphology in the provided text. The interrogative clitic `=a` attaches to the verb, but this does not constitute verb morphology as it can also attach to non-verbal predicates.
   - **Code**: 0

7. **Tone**: The text does not mention the use of tone alone to differentiate polar questions from declarative sentences.
   - **Code**: 0

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, clause-initial question particle, clause-medial question particle, interrogative verb morphology","interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Chácobo,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Chácobo, we can identify the strategies used for forming polar questions in the language:

1. **Interrogative intonation only**: The text explicitly states that ""Interrogative clauses are never marked through intonation to my knowledge."" Therefore, this strategy is absent.
2. **Interrogative word order**: There is no mention of a change in word order being used to form polar questions. Thus, this strategy is not indicated.
3. **Clause-initial question particle**: There is no mention of a clause-initial question particle in the provided text.
4. **Clause-final question particle**: There is no mention of a clause-final question particle in the provided text.
5. **Clause-medial question particle**: The text mentions the use of the morpheme ""ní"" in non-verbal predicate constructions, which occurs between the predicate phrase and the subject. This indicates the presence of a clause-medial question particle.
6. **Interrogative verb morphology**: The text provides multiple examples of interrogative morphemes that are attached to the verb, such as ""=ʔiní"" (interrogative non-past), ""=ʔá"" (interrogative past), ""=ʔaí"" (interrogative non-past, second person singular), and ""=ní"" (interrogative, remote past). This indicates the presence of interrogative verb morphology.
7. **Tone**: There is no mention of tone being used to form polar questions in the provided text.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 1, Interrogative verb morphology: 1, Tone: 0""","clause-medial question particle, interrogative verb morphology","interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 1, interrogative verb morphology: 1, tone: 0"
Hup,"Based on the provided paragraph, we do not have sufficient information to determine the strategies for forming polar questions in Hup. The paragraph discusses the Nonvisual marker =hç‚ and its placement within the clause, but it does not provide any information about how polar questions are formed.

To determine the strategies for forming polar questions, we would need specific information about whether Hup uses intonation, word order, particles, verb morphology, or tone to indicate polar questions. Since this information is not present in the paragraph, we must code all strategies as 0.

**Reasoning:**
1. **Interrogative intonation only:** The paragraph does not mention intonation as a means of forming polar questions.
2. **Interrogative word order:** The paragraph does not discuss any changes in word order for forming polar questions.
3. **Clause-initial question particle:** There is no mention of a clause-initial question particle.
4. **Clause-final question particle:** There is no mention of a clause-final question particle.
5. **Clause-medial question particle:** There is no mention of a clause-medial question particle.
6. **Interrogative verb morphology:** The paragraph does not discuss any verb morphology specific to polar questions.
7. **Tone:** There is no mention of tone being used to form polar questions.

**Conclusion:**
Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0",interrogative word order,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Kwaza,"### Reasoning:

Based on the provided paragraph from the descriptive grammar of Kwaza, we can identify the following strategies for forming polar questions:

1. **Interrogative Verb Morphology**: The interrogative mood marker ""-re"" is attached to the verb, as seen in examples (1330) to (1335). This marker is phonologically bound to the verb, indicating that interrogative verb morphology is used to form polar questions.
   
2. **Interrogative Intonation Only**: The paragraph mentions that when person and interrogative mood inflection are omitted, there is a notable rise of intonation on the last syllable of the interrogative verb, as seen in example (1336). This indicates that interrogative intonation alone can mark polar questions.

The other strategies are not mentioned or indicated in the provided paragraph. Therefore, we can conclude the following:

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""","interrogative intonation only, interrogative verb morphology","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Huambisa,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Huambisa, we can determine the strategies for forming polar questions as follows:

1. **Interrogative intonation only**: The paragraphs do not mention the use of intonation alone to form polar questions. Therefore, we cannot confirm this strategy.
   
2. **Interrogative word order**: There is no mention of a change in word order to form polar questions. Thus, we cannot confirm this strategy.

3. **Clause-initial question particle**: The interrogative marker =ka is mentioned, but there is no indication that it appears at the beginning of the clause. Therefore, this strategy is not confirmed.

4. **Clause-final question particle**: The interrogative marker =ka can occur in various positions, including before the copula clitics, but there is no specific mention of it being clause-final. Thus, this strategy is not confirmed.

5. **Clause-medial question particle**: The interrogative marker =ka is described as attaching to various parts of speech, including nouns, verbs, pronouns, adjectives, and adverbs. This suggests that it can appear in the middle of the clause. Therefore, this strategy is confirmed.

6. **Interrogative verb morphology**: There is no mention of specific interrogative verb morphology in the provided paragraphs. Thus, this strategy is not confirmed.

7. **Tone**: There is no mention of tone being used to form polar questions. Therefore, this strategy is not confirmed.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""",not mentioned in the grammar,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Cocama,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Cocama, we can identify the strategies used for forming polar questions in the language. Here is the detailed analysis:

1. **Interrogative intonation only**:
   - The grammar mentions that polar questions can be indicated only by prosody, with a specific intonation contour described as ""slowly ascendant pitch plus abrupt rising at the end"" (see examples in (109)). This indicates that interrogative intonation alone can mark a polar question.
   - **Code: 1**

2. **Interrogative word order**:
   - The grammar describes a strategy involving subject-verb inversion to indicate polar questions (see examples in (111) and (112)). This inversion is different from the fronting required by the interrogative particle =tipa.
   - **Code: 1**

3. **Clause-initial question particle**:
   - There is no mention of a clause-initial question particle in the provided text.
   - **Code: 0**

4. **Clause-final question particle**:
   - The interrogative particle =tipa is described as attaching to the end of the questioned element, which can be any constituent in the clause. This includes clause-final positions (see examples in (103), (104), (105), (106), and (108)).
   - **Code: 1**

5. **Clause-medial question particle**:
   - The interrogative particle =tipa can attach to any constituent within the clause, including medial positions (see examples in (105) and (106)).
   - **Code: 1**

6. **Interrogative verb morphology**:
   - There is no mention of interrogative verb morphology in the provided text.
   - **Code: 0**

7. **Tone**:
   - There is no mention of tone being used to mark polar questions in the provided text.
   - **Code: 0**

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 1, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""","interrogative intonation only, interrogative word order, second position question particle","interrogative intonation only: 1, interrogative word order: 1, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Tiriyo,"### Reasoning:

Based on the provided paragraph from the descriptive grammar of Tiriyo, we can identify the strategy used for forming polar questions in the language. The paragraph explicitly mentions that yes/no questions are characterized mostly by rising intonation. This indicates that the primary strategy for forming polar questions in Tiriyo is through interrogative intonation only.

The paragraph does not mention any other strategies such as changes in word order, the use of clause-initial, clause-final, or clause-medial question particles, interrogative verb morphology, or tone changes specific to polar questions. Therefore, we can conclude that these strategies are either not present or not mentioned in the provided text.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Ticuna,"### Reasoning:

**Paragraph 1:**
- The example (458) shows a polar question formed with the indicative inflectional type (ind) and the particle ""ná="".
- The particle ""ná="" appears to be clause-medial, as it is attached to the verb ""dăwēnǖ"" (watch).

**Paragraph 2:**
- The example (486) shows a polar question formed with the subjunctive inflectional type (sbjv-ʼü̃́) and the particle ""-ʼü̃́"".
- The particle ""-ʼü̃́"" appears to be clause-final, as it is attached to the end of the verb ""mê-ʼü̃́"" (be good).

### Analysis of Strategies:

1. **Interrogative intonation only:** 
   - There is no mention of intonation alone being sufficient to form polar questions.
   - **Code: 0**

2. **Interrogative word order:** 
   - There is no mention of word order changes being used to form polar questions.
   - **Code: 0**

3. **Clause-initial question particle:** 
   - There is no mention of a clause-initial question particle.
   - **Code: 0**

4. **Clause-final question particle:** 
   - The particle ""-ʼü̃́"" in example (486) is clause-final.
   - **Code: 1**

5. **Clause-medial question particle:** 
   - The particle ""ná="" in example (458) is clause-medial.
   - **Code: 1**

6. **Interrogative verb morphology:** 
   - The particles ""ná="" and ""-ʼü̃́"" are not bound to the verb only; they can be attached to other constituents.
   - **Code: 0**

7. **Tone:** 
   - There is no mention of tone being used to form polar questions.
   - **Code: 0**

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""",not mentioned in the grammar,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Huitoto (Murui),"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Huitoto (Murui), we can determine the strategies for forming polar questions as follows:

1. **Interrogative intonation only**: The grammar explicitly states that polar questions in Murui are formed by means of a sharply rising pitch that falls on the first syllable of the predicate. This indicates that intonation alone can mark a sentence as a polar question. Therefore, this strategy is present.

2. **Interrogative word order**: The grammar does not mention any changes in word order for forming polar questions. It explicitly states that the morphology and syntax of Murui polar interrogatives are identical to those of a declarative clause. Therefore, this strategy is absent.

3. **Clause-initial question particle**: There is no mention of a clause-initial question particle in the provided paragraphs. Therefore, this strategy is absent.

4. **Clause-final question particle**: There is no mention of a clause-final question particle in the provided paragraphs. Therefore, this strategy is absent.

5. **Clause-medial question particle**: There is no mention of a clause-medial question particle in the provided paragraphs. Therefore, this strategy is absent.

6. **Interrogative verb morphology**: The grammar mentions an optional omission of the verb inflection for the 3rd person in polar questions, but this is not a morpheme added to the verb to mark interrogation. Therefore, this strategy is absent.

7. **Tone**: The grammar does not mention the use of tone (distinct from intonation) to mark polar questions. Therefore, this strategy is absent.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Iquito,"Based on the provided paragraph from the descriptive grammar of Iquito, we can determine the strategies for forming polar questions in the language. Here is the reasoning:

1. **Interrogative intonation only**: The paragraph explicitly states that ""Yes-no questions and declarative sentences are structurally the same in Iquito. The only difference resides in the intonation contour at the end of the sentence, with yes-no questions displaying a rising pattern."" This indicates that interrogative intonation alone can mark polar questions.
   
2. **Interrogative word order**: The paragraph mentions that yes-no questions and declarative sentences are structurally the same, implying that there is no change in word order to form polar questions. Therefore, this strategy is not used.

3. **Clause-initial question particle**: There is no mention of a clause-initial question particle in the paragraph.

4. **Clause-final question particle**: There is no mention of a clause-final question particle in the paragraph.

5. **Clause-medial question particle**: There is no mention of a clause-medial question particle in the paragraph.

6. **Interrogative verb morphology**: There is no mention of any specific interrogative verb morphology in the paragraph.

7. **Tone**: The paragraph does not mention the use of tone to mark polar questions, only intonation.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Movima,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Movima, we can deduce the strategies used for forming polar questions in the language.

1. **Interrogative Intonation Only**:
   - Paragraph 1 (2.8.5. Intonation) explicitly states that ""Interrogative utterances, in contrast, are stressed in a fixed position and are also marked by intonation."" The basic stress and intonation rule for a yes/no question involves a specific pattern of high and mid tones, which marks the utterance as a question.
   - Paragraph 3 (7.14. Questions and answers) confirms that ""A yes/no question is exclusively marked by intonation.""

   Therefore, Movima uses interrogative intonation to form polar questions.

2. **Interrogative Word Order**:
   - There is no mention in the provided paragraphs of changing word order to form polar questions. The focus is on intonation patterns rather than syntactic rearrangements.

3. **Clause-initial Question Particle**:
   - There is no evidence from the provided paragraphs that Movima uses a clause-initial question particle to form polar questions.

4. **Clause-final Question Particle**:
   - There is no evidence from the provided paragraphs that Movima uses a clause-final question particle to form polar questions.

5. **Clause-medial Question Particle**:
   - There is no evidence from the provided paragraphs that Movima uses a clause-medial question particle to form polar questions.

6. **Interrogative Verb Morphology**:
   - There is no mention in the provided paragraphs of using verb morphology to form polar questions.

7. **Tone**:
   - Paragraph 1 (2.8.4. Tone) states that there is no lexical tone in Movima. However, tone (intonation) plays a role at the utterance level to mark interrogative sentences. Since the guideline specifies that tone marking should be distinct from intonation and bound to a certain position in the clause, and Movima uses intonation rather than lexical tone, this strategy does not apply.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Bora,"### Reasoning:

Based on the provided paragraph from the descriptive grammar of Bora, we can extract the following information regarding the formation of polar (yes/no) questions:

1. **Interrogative intonation only**: The paragraph explicitly states that questions are spoken with the same intonation as declaratives. Therefore, intonation alone does not mark polar questions.
   
2. **Interrogative word order**: There is no mention of a change in word order to form polar questions. The examples provided do not indicate any reordering of constituents to signal a question.

3. **Clause-initial question particle**: The paragraph mentions that yes/no questions are formed by starting them with a ‘yes/no’. This suggests the presence of a clause-initial question particle.

4. **Clause-final question particle**: There is no mention of a clause-final question particle in the provided paragraph.

5. **Clause-medial question particle**: There is no mention of a clause-medial question particle in the provided paragraph.

6. **Interrogative verb morphology**: There is no mention of any specific interrogative verb morphology in the provided paragraph.

7. **Tone**: The paragraph mentions that there may be tone changes, but it does not provide sufficient information to conclude that tone alone marks polar questions. Therefore, without further details, we cannot code this as 1.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 1, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",clause-initial question particle,"interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 1, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Wari',"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Wari', we can identify the following strategies for forming polar questions:

1. **Interrogative Intonation Only**: The text states that ""Interrogative and declarative intonation patterns are basically the same, differing only in the fact that the pitches of intonation are higher in interrogatives than in declaratives."" This indicates that interrogative intonation alone can mark a polar question.
   
2. **Clause-final Question Particle**: The text mentions the use of the sentence-final particle ""quem"" in yes-no questions, as seen in example (6): ""Pa' ma hwam ma' quem?"" ('Did you kill fish?'). This indicates the presence of a clause-final question particle.

3. **Interrogative Word Order**: There is no mention of a specific word order change to form polar questions. The examples provided maintain the same word order as declarative sentences.

4. **Clause-initial Question Particle**: There is no mention of a clause-initial question particle in the provided text.

5. **Clause-medial Question Particle**: There is no mention of a clause-medial question particle in the provided text.

6. **Interrogative Verb Morphology**: There is no mention of specific verb morphology used to form polar questions in the provided text.

7. **Tone**: The text does not indicate that tone alone (distinct from intonation) is used to mark polar questions.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""",interrogative intonation only,"interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
Aymara (Central),"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Central Aymara, we can identify the strategies used for forming polar questions as follows:

1. **Interrogative intonation only**: There is no explicit mention in the provided paragraphs that polar questions can be formed by intonation alone. Therefore, we cannot confirm this strategy.
   
2. **Interrogative word order**: There is no indication that word order changes to form polar questions. Therefore, this strategy is not confirmed.

3. **Clause-initial question particle**: There is no mention of a clause-initial question particle in the provided paragraphs. Therefore, this strategy is not confirmed.

4. **Clause-final question particle**: The paragraphs do not mention a clause-final question particle. Therefore, this strategy is not confirmed.

5. **Clause-medial question particle**: There is no mention of a clause-medial question particle in the provided paragraphs. Therefore, this strategy is not confirmed.

6. **Interrogative verb morphology**: The paragraphs indicate that the suffix **-ti** is used to form polar questions. This suffix is attached to the verb, marking it as interrogative verb morphology. For example, ""utjtati?"" (Do you live here?) and ""Pedrojj utanquiti?"" (Is Pedro at home?).

7. **Tone**: There is no mention of tone being used to form polar questions in the provided paragraphs. Therefore, this strategy is not confirmed.

### Conclusion:
""Interrogative intonation only: 0, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 1, Tone: 0""","clause-final question particle, clause-medial question particle","interrogative intonation only: 0, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 1, tone: 0"
Trumai,"Based on the provided paragraph from the descriptive grammar of Trumai, we can determine the strategies used for forming polar questions in the language. Here is the analysis:

1. **Interrogative intonation only**: The paragraph states that it is possible to express interrogation without the use of the enclitic ""a"" by changing the intonational contour of the clause. This indicates that interrogative intonation alone can mark polar questions.
   
2. **Interrogative word order**: There is no mention of a change in word order to form polar questions in the provided paragraph. Therefore, we cannot conclude that this strategy is used.
   
3. **Clause-initial question particle**: The enclitic ""a"" is mentioned as occurring after the element under interrogation, not at the beginning of the clause. Thus, this strategy is not used.
   
4. **Clause-final question particle**: The enclitic ""a"" can occur at the end of the clause, as seen in examples (1) through (4). This indicates that a clause-final question particle is used.
   
5. **Clause-medial question particle**: The enclitic ""a"" can follow any constituent under interrogation, which can be in various positions within the clause, including the middle. Therefore, this strategy is also used.
   
6. **Interrogative verb morphology**: There is no mention of a specific morpheme attached to the verb to indicate a polar question. Thus, this strategy is not used.
   
7. **Tone**: The paragraph does not mention the use of tone to mark polar questions. Therefore, this strategy is not used.

### Reasoning:
- **Interrogative intonation only**: The grammar explicitly states that a change in intonational contour can indicate a question.
- **Clause-final question particle**: Examples show the enclitic ""a"" at the end of the clause.
- **Clause-medial question particle**: The enclitic ""a"" can follow various constituents within the clause, indicating its flexibility in position.

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 0, Clause-final question particle: 1, Clause-medial question particle: 1, Interrogative verb morphology: 0, Tone: 0""","clause-final question particle, clause-medial question particle, interrogative intonation only","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 0, clause-final question particle: 1, clause-medial question particle: 1, interrogative verb morphology: 0, tone: 0"
Apinayé,"### Reasoning:

Based on the provided paragraph from the descriptive grammar of Apinayé, we can identify the strategies used for forming polar questions in the language.

1. **Interrogative intonation only**:
   - The text states that ""Polarity questions may be expressed with exactly the same kind of structure as simple declarative clauses, but with a distinct intonation pattern."" This indicates that intonation alone can mark a polar question.
   - **Code: 1**

2. **Interrogative word order**:
   - There is no mention of a change in word order to form polar questions. The structure remains the same as declarative clauses.
   - **Code: 0**

3. **Clause-initial question particle**:
   - The paragraph mentions a positional clitic ""c\o"" (alternative form ""c\o"", depending on the speaker) that introduces the question at absolute clause-initial position.
   - **Code: 1**

4. **Clause-final question particle**:
   - There is no mention of a clause-final question particle in the provided text.
   - **Code: 0**

5. **Clause-medial question particle**:
   - The clitic ""c\o"" is specifically mentioned to occur at the absolute clause-initial position, not in the middle of the clause.
   - **Code: 0**

6. **Interrogative verb morphology**:
   - There is no mention of any morphological changes to the verb to indicate a polar question.
   - **Code: 0**

7. **Tone**:
   - The text does not mention the use of tone to distinguish polar questions from declarative sentences.
   - **Code: 0**

### Conclusion:
""Interrogative intonation only: 1, Interrogative word order: 0, Clause-initial question particle: 1, Clause-final question particle: 0, Clause-medial question particle: 0, Interrogative verb morphology: 0, Tone: 0""","clause-initial question particle, interrogative intonation only","interrogative intonation only: 1, interrogative word order: 0, clause-initial question particle: 1, clause-final question particle: 0, clause-medial question particle: 0, interrogative verb morphology: 0, tone: 0"
