Language,Response,Target,Predicted
I'saka,"Based on the provided paragraph from the descriptive grammar of I'saka, we can analyze the method of standard negation as follows:

1. **Negation Marker**: The negative particle ""mi"" is used to express negation in I'saka. It appears clause-finally in sentences with verbal, adjectival, and nominal predicates.
   
2. **Position of the Negation Marker**: The examples provided show that ""mi"" is placed at the end of the clause, following the verb or predicate. For instance:
   - ""k-ei Pi mi."" (It won't rain.)
   - ""Wasa dina taka mi."" (My basket isn't heavy.)
   - ""A dina mi."" (That's not my pig.)

3. **Clause-Final Particle**: The text explicitly states that ""mi"" is a clause-final particle and not a verb-final particle. This is further supported by the fact that postverbal elements can appear between the verb and the negator ""mi"".

Given this information, the negation marker ""mi"" is a separate word (particle) that is not phonologically bound to the verb. It does not function as an affix or clitic attached to the verb, nor does it involve any modification of the verb itself.

Therefore, based on the guidelines and the provided paragraph, standard negation in I'saka cannot be marked by an affix, clitic, or modification of the verb.

**Conclusion:** 0",0,0
Urim,"1. Based on the provided paragraphs from the descriptive grammar of Urim, it is clear that standard negation in Urim is marked by the particle ""ake"" for verbal clauses. The examples provided show that ""ake"" is used as a separate word and not as an affix or clitic that is phonologically bound to the verb. For instance:

- ""Ake kil atning"" (NEG 3sg listen.R) – 'He did not listen' (emphatic)
- ""Tu ake kai anong"" (3pl NEG go village) – 'They did not go to the village/home'

The negator ""ake"" appears before or after the subject but is not attached to the verb itself. Additionally, the negator ""kalpis"" is used for non-verbal clauses and also appears as a separate word, not bound to the verb.

Since the negators ""ake"" and ""kalpis"" are not affixes, clitics, or modifications of the verb, and no other bound negation markers are described in the provided text, it is clear that standard negation in Urim is not marked by an affix, clitic, or modification of the verb.

2. Conclusion: 0",0,0
Abau,"1. Based on the provided paragraphs from the descriptive grammar of Abau, it is clear that standard negation in the language is marked by the clause-final markers ""pey"" for imperfective aspect and ""pa"" for perfective aspect. These markers are not described as affixes or clitics that attach to the verb or modify the verb itself. Instead, they occur at the end of the clause, indicating that they function as separate words (particles) rather than being phonologically bound to the verb. 

For example:
- (18) ""Hakwe hye nonkway lwak pey."" ('I do not know him.')
- (22) ""Enekwei sehiy non hakwe hano sa ke nonkway lwak pa."" ('At that time I did not know my wife.')

Since these negation markers are not bound to the verb but are instead clause-final particles, they do not meet the criteria for being considered affixes, clitics, or modifications of the verb.

2. Conclusion: 0",0,0
Chamorro,"Based on the provided paragraphs from the descriptive grammar of Chamorro, we can analyze the methods of standard negation in the language.

1. **Sentential Negative ""ti""**:
   - The default method for forming negative sentences in Chamorro is by using the sentential negative ""ti,"" which occurs at the beginning of the clause, to the left of the tense-aspect-mood marker and the predicate. This is illustrated in examples (1a) and (1b):
     - (1a) ""Ti para u hånåo i ma’gas på’gu."" ('The boss is not going to leave today.')
     - (1b) ""Ti amiga i infitmera."" ('The nurse was not a friend.')

2. **Negative Verbs**:
   - Chamorro also has negative verbs whose meanings include sentence negation. These verbs are listed along with their affirmative counterparts:
     - tai ‘not have’ (vs. gai ‘have’)
     - taigui ‘not be (at a location)’ (vs. gaigi ‘be (at a location)’)
     - tåya’ ‘not exist’ (vs. guaha ‘exist’)
     - cha’- ‘better not, don’t’
     - mungnga ‘don’t, let it not be’
   - Examples of sentences formed with negative verbs include:
     - (4a) ""I patgun siempri ha’ tumataigui gi fi’un i saina-ña."" ('The child certainly will not be right beside his parent.')
     - (4b) ""Tai sanhalum i niyuk ni båobåo."" ('The coconut that sounds hollow inside does not have anything inside.')
     - (4c) ""Kalakas, cha’-mu chuchuda’ i kuchinu na hånum."" ('Yuck! Don’t spill the dirty water.')

3. **Negative Indefinites**:
   - Negative sentences can also be formed from a negative indefinite that is syntactically focused. These are formed by combining the word-level negative ""ni"" with an indefinite noun phrase or a prepositional phrase whose object is an indefinite noun phrase. Examples include:
     - (5a) ""Ni unu u maguf ni esti i che’chu’ båba."" ('No one will be happy with unsatisfactory work.')
     - (5b) ""Un kebrånta håo muna’lagu låo ni håfa tiningo’-mu."" ('You came forward about cooking, but you know nothing (about it).')

Given this information, we can determine that Chamorro employs both sentential negatives and negative verbs to mark standard negation. The negative verbs, in particular, are modifications of the verb itself, which fits the criteria for being phonologically bound to the verb.

**Reasoning**:
- The presence of negative verbs such as ""tai,"" ""taigui,"" ""tåya’,"" ""cha’-,"" and ""mungnga"" indicates that standard negation can indeed be marked by a modification of the verb.
- These negative verbs are inherently negative and serve as the main predicate of the sentence, thus fulfilling the requirement of being phonologically bound to the verb.

**Conclusion**: 1",0,1
Awtuw,"1. Based on the provided paragraphs from the descriptive grammar of Awtuw, it is clear that standard negation can be marked by an affix or modification of the verb. Specifically, paragraph 4.2.3 mentions the use of morphological negation with the prefixes ""ka-"" or ""kffi-"" to negate clauses with verbal predicates. Examples (28) and (29) illustrate this:

- (28) Awt i y kffi-W- ffiy- re
  Awtiy NG-NF-go-FU
  'Awtiy isn't going'

- (29) Awt i y - re wan k a - d - uwpo - ka
  Awtiy-o lSG NG-FA-see- PF
  'I haven't seen Awtiy'

These examples demonstrate that the negation is achieved through the use of a prefix attached to the verb, indicating that the negation marker forms a phonological unit with the verb.

Conclusion: 1",1,1
Mian,"Based on the provided paragraphs from the descriptive grammar of Mian, we can determine the method of standard negation in the language. Here are the key points:

1. **Medial Verb Clitics**: The grammar describes medial verb markers such as =a and =ta, which cliticize to medial verbs in clause chains. This indicates that clitics can attach to verbs in Mian.

2. **Negative Clitic =ba**: The grammar explicitly states that the clitic =ba is used to express negation in clauses containing a finite verb. It follows the subject suffix or the tense suffix in the post-subject slot. This clitic is phonologically bound to the verb, as it attaches directly to the verb complex.

Examples provided in the grammar:
- (198) ""un-aamab-i=ba=be"" (go.PFV-IRR.NANPL-1SG.SBJ=DECL) translates to ""I will not carry the string bags.""
- (199) ""un-Ø-i-bio=ba=be"" (go.PFV-IRR.NANPL-1SG.SBJ=DECL) translates to ""I didn’t carry the string bags.""

In both examples, the clitic =ba is attached to the verb complex, indicating that negation is marked by a clitic that is phonologically bound to the verb.

**Reasoning**:
- The negative clitic =ba attaches directly to the verb complex, following the subject or tense suffixes.
- This attachment qualifies as a phonologically bound clitic, which is a valid method of marking standard negation according to the guidelines.

**Conclusion**: 1",1,1
Chácobo,"Based on the provided paragraph, we can analyze the methods of negation in Chácobo. Here are the key points:

1. The marker of verbal and clausal negation is =yáma ‘negation’ in all other construction types.
2. The morpheme -ma expresses negation or antonymity when it combines with adjectives and certain nominalized verbs.
3. The (im)possibilative morpheme mɨtsa(ma) is used in a specific auxiliary verb construction.

From this information, we can infer the following:

- The morpheme =yáma is described as a clitic (indicated by the equals sign in the gloss), which suggests it is phonologically bound to the verb or another constituent.
- The morpheme -ma is described as an affix (indicated by the dash in the gloss) that combines with adjectives and certain nominalized verbs, indicating it is phonologically bound to these elements.
- The (im)possibilative morpheme mɨtsa(ma) is used in a specific auxiliary construction, but it is not explicitly stated whether it is phonologically bound to the verb.

Given that =yáma and -ma are both described as phonologically bound morphemes (clitic and affix, respectively), and they are used in negation, we can conclude that standard negation in Chácobo can be marked by an affix or clitic that is phonologically bound to the verb.

**Conclusion:** 1",1,1
Hup,"Based on the provided paragraphs from the descriptive grammar of Hup, we can determine the method of standard negation in the language.

1. The text explicitly states that the most common or basic form of negation in Hup involves a negative suffix (-nˆ¤h) that is used exclusively with verbal predicates. This suffix is described as a Boundary Suffix that attaches to the verb stem and receives primary stress within the verb word. The examples provided further illustrate this usage:

   - Example (1a): ""manga‡ hˆ¤d-a‡n t´w-nˆ¤h"" (Margarita 3pl-OBJ scold-NEG) translates to ""Margarita didn’t yell at them.""
   - Example (2): ""kayak=ti‡g maca-nˆ¤h pˆ¤d; cana‡ b’ˆ¤yˆ/ macá-áh"" (manioc=stem grow-NEG DIST; pineapple only grow-DECL) translates to ""Manioc doesn’t grow either; only pineapples grow.""
   - Example (4a): ""tuk-nˆ¤h /ám?"" (want-NEG 2sg) translates to ""Don’t you want (it)?""

These examples clearly show that the negative marker -nˆ¤h is a suffix that attaches directly to the verb stem, thus forming a phonological unit with the verb.

2. The text also mentions that while there are other strategies for negation in Hup, such as the use of predicative particles (pãÙ) and identity negator particles (/a‡p), the primary method for negating verbal predicates involves the suffix -nˆ¤h.

Conclusion: 1",1,1
Kwaza,"Based on the provided paragraphs from the descriptive grammar of Kwaza, it is clear that standard negation in Kwaza can be marked by an affix that is phonologically bound to the verb. Specifically, the negative suffix ""-he-"" is mentioned as the principal means of expressing negation. The suffix ""-he-"" is described as occurring in a position within the verb complex, between the verb root and person inflection, which indicates that it is an affix and thus phonologically bound to the verb.

Here is the relevant information extracted from the text:

1. **Negation is expressed principally by a verbal suffix -he-.**
2. **The negative suffix -he- occurs in two different basic types of constructions.**
3. **In the negative construction, the suffix -he- attracts stress, it occurs in a position between the verb root and person inflexion.**

This description clearly indicates that the negation marker ""-he-"" is an affix that attaches to the verb, fulfilling the criteria for being phonologically bound to the verb.

**Reasoning:**
- The negative suffix ""-he-"" is explicitly described as a verbal suffix.
- It is positioned within the verb complex, specifically between the verb root and person inflection, which confirms its status as an affix.
- The description does not mention any free-standing particles or clitics that are not phonologically bound to the verb for standard negation.

**Conclusion:** 1",1,1
Huambisa,"Based on the provided paragraph, it is clear that standard negation in Huambisa (referred to as Wampis in the text) can be marked by affixes on the verb. The paragraph explicitly mentions two negative suffixes, -t͡ʃa and -t͡su, which are used in different morphosyntactic contexts to mark negation on the verb.

1. **Reasoning:**
   - The paragraph states that there are two negative suffixes on the verb in Wampis: -t͡ʃa and -t͡su.
   - These suffixes are in complementary distribution, meaning they are used in different contexts to mark negation.
   - Since these suffixes are described as being attached to the verb, they qualify as affixes that are phonologically bound to the verb.

Given this information, it is evident that standard negation in Huambisa can be marked by an affix on the verb.

**Conclusion:** 1",1,1
Cocama,"Based on the provided paragraphs from the descriptive grammar of Cocama, it is clear that standard negation in Cocama is primarily marked by the use of negative particles, specifically ""tɨma"" and ""ni"". These particles are used to negate various constituents within a clause, including the whole clause, verb phrases, adverbs, and noun phrases.

1. **Reasoning:**
   - The negative particles ""tɨma"" and ""ni"" are used to mark negation in Cocama. However, these particles are not described as affixes or clitics that are phonologically bound to the verb. Instead, they appear as separate words that precede the constituent they negate.
   - For example, in the sentences:
     - ""tɨma ra=tseta eyu-n"" (He doesn’t want food)
     - ""yaepe inu tɨma eyu tewe"" (There, they don’t eat salt)
   - ""tɨma"" is a separate particle that precedes the verb or other constituents to indicate negation.
   - Similarly, ""ni"" is used to negate specific arguments and appears as a separate particle:
     - ""aypuka ni=pura ɨwatsu emete"" (At present, it exists no paiche)
     - ""ni ya=tu ukɨrɨ mayana-ri inu yakɨ-ka=nan"" (This one doesn’t sleep guarding at his head)
   - The descriptions and examples provided do not indicate that these negative particles are phonologically bound to the verb as affixes or clitics. They function as separate words that precede the negated constituent.

Given this information, it is not possible to determine that standard negation in Cocama can be marked by an affix, clitic, or modification of the verb.

**Conclusion:** 0",0,0
Tiriyo,"Based on the provided paragraphs from the descriptive grammar of Tiriyo, we can determine the method of standard negation in the language. Here are the key points extracted from the text:

1. **Affixation in Negation**:
   - The negative form in Tiriyo involves the use of the suffix ""-ewa"" or ""-sewa"" attached to the verb stem. This is evident in examples such as:
     - ""imoi-jewa"" (obey-Hab-NEG) in (70c)
     - ""t-éne_ta"" (Rm.Pst-see:Rm.Pst-NEG) in (70d)
     - ""ii-rano_rén t-amii-se_ta"" (Rm.Pst-take-Rm.Pst-NEG) in (70e)
     - ""in-akoronma-ewa"" (30-help-NEG) in (71b)
     - ""i-kéhtun-jewa"" (I-scream-NEG) in (71c)
     - ""e-pé-ewa"" (Detr-bathe-NEG) in (71e)
     - ""in-apéé-sewa"" (30-catch-NEG) in (71g)
     - ""in-eta-ewa"" (30-hear-NEG) in (71h)
     - ""ka-ewa"" (say-NEG) in (71j)

2. **Copula and Negation**:
   - The negative form can also involve a copula, but the negation itself is marked on the verb with the suffix ""-ewa"" or ""-sewa"". The copula is used to form a complete negative clause, as seen in:
     - ""in-akoronma-ewa_w-a-e"" (30-help-NEG_1S,-Cop-Cty) in (71b)
     - ""e-pé-ewa_w-a-e"" (Detr-bathe-NEG_1S,-Cop-Cty) in (71e)
     - ""in-apéé-sewa eh-ké"" (30-catch-NEG Cop-Imper) in (71g)
     - ""ka-ewa eh-ké"" (say-NEG Cop-Imper) in (71j)

From these examples, it is clear that standard negation in Tiriyo can be marked by an affix (specifically a suffix) that is phonologically bound to the verb. Therefore, the correct option is:

**Conclusion: 1**",0,1
Ticuna,"Based on the provided paragraphs from the descriptive grammar of Ticuna, we can analyze the method of standard negation in the language.

### Analysis:

1. **Negation Marker ""tãů""**:
   - The negation marker ""tãů"" is used as a general marker encoding the negative polarity of a clause without affecting its morphosyntactic structure.
   - Examples (602) to (609) show ""tãů"" being used in various contexts, including verbal and non-verbal predicative phrases, main and subordinate clauses, and different inflectional types (indicative and subjunctive).

2. **Phonological Boundaries**:
   - The examples provided show ""tãů"" as a separate word preceding the verb or other elements in the clause. There is no indication that ""tãů"" is phonologically bound to the verb as an affix or clitic. It appears to function as a particle that is not attached to the verb.

3. **Existential and Topical-Locational Negation**:
   - For existential predication, a different strategy is used. The verb ""tåʼu"" (meaning 'be absent') is employed instead of ""tãů"". This further indicates that ""tãů"" is not modifying the verb directly but is used as a separate negation marker.

### Conclusion:
Given the information provided, it is clear that the standard negation marker ""tãů"" in Ticuna is not an affix, clitic, or a modification of the verb. It functions as a separate particle. Therefore, based on the guidelines and examples provided, the correct option is:

**Conclusion: 0**",0,0
Huitoto (Murui),"Based on the provided paragraph, it is clear that standard negation in Huitoto (Murui) involves the use of a negative marker that is affixed to the verb. Specifically, the paragraph states that negation in Murui involves the morphological process of affixation, where a negative marker is added to a corresponding positive in main and subordinate clauses. The standard negative marker -ñe is mentioned as being added to the verb structure (slot 10 on the verb structure).

Here is the relevant excerpt from the paragraph:

> ""Negation in Murui involves the morphological process of affixation, where a negative marker is added to a corresponding positive in main and subordinate clauses. Negation of predicates is expressed in two different ways: with the standard negative marker -ñe (slot 10 on the verb structure, see Scheme 7.1 in §7.1) and with the negative attributive -ni ‘lack of attribution (ability, property, possession)’ (slot 11, cf. the mutually exclusive positive attributive -re for having ‘attribution (ability, property, possession’).""

This description clearly indicates that the standard negation marker -ñe is an affix that attaches to the verb, thus forming a phonological unit with the verbal root.

### Reasoning:
1. The paragraph explicitly mentions that negation in Murui involves affixation.
2. The standard negative marker -ñe is described as being added to the verb structure.
3. The marker -ñe is an affix that attaches to the verb, indicating that it is phonologically bound to the verb.

### Conclusion: 1",1,1
Iquito,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Iquito, we can determine the method of standard negation in the language. Here are the key points:

1. **Negation in Independent Declarative Sentences**:
   - The negative particle **caa** precedes the pronoun subject or follows the topicalized item. This is evident in examples (11) and (22):
     - (11) **Caa** qui=niqui-Ø-cura iina icuani.
     - (22) **Caa** qui=niqui-Ø-cura iina icuani.

2. **Negation in Interrogative and Subordinate Clauses**:
   - A different negative morpheme **-ji** is marked on the verb, and the negative marker **caa** follows the verb. This is shown in examples (12) and (27):
     - (12) Can++ca casira-**ji**-qui-Ø **caa** paapaaja?
     - (27) Ca=t+ quiija (iina) niqui-**ji**-Ø-cura **caa** iina icuani.

3. **Negation in Complex Sentences**:
   - In complex sentences with embedded clauses, the negative morpheme **-ji** is attached to the verb, followed by the negative particle **caa**. This is seen in examples (27) and (29):
     - (27) Ca=t+ quiija (iina) niqui-**ji**-Ø-cura **caa** iina icuani.
     - (29) Iina m+saji caa nu=niqui-qui-Ø (iina) nacusi-**ji**-Ø-Ø **caa** iina icuani umaata.

From the above points, it is clear that the negative morpheme **-ji** is an affix that attaches to the verb in interrogative and subordinate clauses. This affixation is a clear indication that standard negation in Iquito can be marked by an affix that is phonologically bound to the verb.

### Conclusion: 1",0,1
Movima,"Based on the provided paragraphs from the descriptive grammar of Movima, we can analyze the method of standard negation in the language.

### Analysis:

1. **Negation Particle ""kas""**:
   - The primary method of negation in Movima involves the particle ""kas"" which precedes the predicate.
   - Example (256): ""kas joro-wa=n"" (NEG sleep-NMZ=2) translates to ""you probably won’t sleep anymore.""
   - Example (257): ""kas u~’us-wa=as"" (NEG DR~move_away-NMZ=n.a) translates to ""He/she did not push the door anymore.""
   - Example (258): ""kas cha’~cha’-wa"" (NEG INV~pierce-NMZ) translates to ""the cows didn’t gore me.""

2. **Action Nominalization**:
   - The predicate in negative clauses is converted into a relational noun by action nominalization.
   - This involves the use of nominalizing suffixes such as ""-wa"" and sometimes reduplication or the suffix ""-e"".
   - Example (259): ""kas dichi<ye:~>ye"" (NEG child<NMZ.N~>) translates to ""she is not a child.""
   - Example (260): ""kas don-’i-e=os chi:~chi"" (NEG blood-D-NMZ=ART.n.p MD~go_out) translates to ""it wasn’t blood anymore what came out.""

3. **Verbalizing and Nominalizing Suffixes**:
   - Free pronouns in clause-initial position are negated by attaching the verbalizing suffix ""-ni"" and subsequently nominalizing it with ""-wa"".
   - Example (261): ""kas rey i’ko-ni-wa"" (NEG again PRO.pl-PRC-NMZ) translates to ""This is not chicha.""
   - Example (262): ""kas rey isko-ni-wa"" (NEG again PRO.pl.a-PRC-NMZ) translates to ""Those didn’t break easily.""

### Conclusion:

The negation in Movima involves the use of the particle ""kas"" and the conversion of the verb into a nominalized form using suffixes such as ""-wa"" and ""-e"". This process indicates that the negation is marked by modifications of the verb through nominalization and suffixation. Therefore, standard negation in Movima can be marked by an affix or modification of the verb.

**Conclusion: 1**",0,1
Bora,"Based on the provided paragraph from the descriptive grammar of Bora, we can analyze the method of standard negation as follows:

1. **Negation Marker**: The negation in Bora involves the suffixes -thm-ne (-tune) or simply -thm (-tu) attached to the verb. This is evident from the examples provided:
   - (837) ""teha? ti-p’è phé:-thm-nè"" (‘He did not go.’)
   - (838) ""teha? ti-p’è max$ho-thm-(nè)"" (‘He has not eaten.’)
   - (839) ""teha? o a:?iBè-thm"" (‘I did not go home.’)
   - (840) ""teha? ti-p’è max$hó-i-tjhm-(nè)"" (‘He will not eat.’)

2. **Phonological Binding**: The negation suffixes -thm-ne, -thm, -tu, and -tjhm-(nè) are phonologically bound to the verb. This is indicated by the use of the dash in the glosses, which signifies that these are affixes.

3. **High Tone**: Additionally, the verb undergoes a modification with a high tone on its first syllable when negated, which is another form of phonological binding.

4. **Preverbal Particle**: The particle ""teha?"" meaning ""not"" is added to the beginning of the clause. However, the primary negation marking on the verb itself is through the suffixes and tonal modification.

Given these points, it is clear that standard negation in Bora can be marked by an affix or modification of the verb.

**Reasoning**: The negation markers -thm-ne, -thm, -tu, and -tjhm-(nè) are affixes that attach to the verb, and the verb also undergoes a tonal modification. Both of these methods qualify as phonologically bound negation markers.

**Conclusion**: 1",1,1
Wari',"1. Based on the provided paragraphs from the descriptive grammar of Wari', it is evident that standard negation can be marked by a modification of the verb or an affix/clitic that is phonologically bound to the verb. Specifically, the negation marker 'om, which means 'to not exist', can be used as a verb or as part of a compound verb to express negation. The examples provided show 'om being used in conjunction with various inflectional morphemes (INFL) such as ca, ta, and xi, which are bound to the verb. Additionally, there are postverbal modifiers like xi', mao, and 'a/'ara that also express negation and are bound to the verb.

For instance:
- In (79b), 'Om ca mao ca. ('He did not go.')
- In (288b), 'Om ca cao' cain carawa. ('He did not eat meat.')
- In (290b), 'Om xi ca-m ('He should not give her an injection.')
- In (296b), Pa' xi' nana carawa. ('They didn’t kill anything.')
- In (298b), Hwara' 'a ca. ('He is not big.')

These examples illustrate that negation in Wari' involves elements that are phonologically bound to the verb, either as part of a compound verb or as postverbal modifiers.

2. Conclusion: 1",1,1
Aymara (Central),"Based on the provided paragraph from the descriptive grammar of Central Aymara, we can analyze the method of standard negation as follows:

1. The paragraph mentions the use of the negative suffix ""janiw"" in negative statements.
2. It describes the construction ""janiw...Vti"" where ""V"" indicates a vowel and ""ti"" is an interrogative suffix.
3. The negative suffix ""janiw"" is followed by the predicate, and the vowel of the predicate is lengthened and stressed.

From this information, it is clear that the negative marker ""janiw"" is used in negative statements and is closely associated with the verb. The description suggests that ""janiw"" is a suffix that attaches to the verb, as it forms a phonological unit with the verb by affecting the vowel length and stress.

Therefore, we can conclude that standard negation in Central Aymara can be marked by an affix or modification of the verb.

**Conclusion:** 1",1,1
Trumai,"Based on the provided paragraphs from the descriptive grammar of Trumai, we can determine the method of standard negation in the language. Here is the reasoning:

1. **Negation Particle ""tak""**: The primary method of negating verbal predicates in Trumai involves the negation particle ""tak,"" which follows the verb or the verb plus other elements such as auxiliaries. This particle is not described as an affix or clitic that is phonologically bound to the verb. Instead, it appears to be a separate word (particle) that follows the verb.

2. **Examples of Negation**:
   - (11) hai-ts chi(_in) kuhmu tak. ‘I didn’t throw it away.’
   - (13) aha sa tak. ‘I did not dance.’
   - (16) pit’a tak ka_in hai-ts hi. ‘I did not call you.’

   In these examples, ""tak"" follows the verb and is not bound to it phonologically.

3. **Privative ""t(a)ke""**: Another method of expressing a negative condition is through the use of the word ""t(a)ke"" (Privative), which indicates a permanent negative condition. However, this is not a standard negation particle but rather a word with a specific semantic function.

4. **Absence of Bound Negation**: There is no mention of negation being marked by an affix, clitic, or modification of the verb itself. The negation particle ""tak"" and the privative ""t(a)ke"" are separate words and do not form a phonological unit with the verb.

Given this information, it is clear that standard negation in Trumai is not marked by an affix, clitic, or modification of the verb. Therefore, the correct option is 0.

**Conclusion**: 0",0,0
Apinayé,"Based on the provided paragraphs from the descriptive grammar of Apinayé, it is clear that standard negation in the language can be marked by a clitic that is phonologically bound to the verb. Specifically, the clitic sequence ""ket=ne"" is used to negate verbal predicates, as illustrated in the examples provided:

1. **Negation of intransitive verbal predicates**:
   - (77b) ""pa kət paj ic-pikudə ket=ne"" (I won’t get lost)
   - (78b) ""na pa a-t-ə ic-pimdir ket=ne"" (I didn’t dream about you)

2. **Negation of transitive verbal predicates**:
   - (79b) ""na Ø [i-kawə krə] katər ket=ne"" (S/he didn’t cover (the inside of) his/her basket)

These examples demonstrate that the clitic ""ket=ne"" attaches to the verb to indicate negation, fulfilling the criterion of being phonologically bound to the verb.

### Reasoning:
1. The clitic ""ket=ne"" is explicitly described as being used to negate verbal predicates.
2. The examples provided show that ""ket=ne"" attaches directly to the verb, indicating that it forms a phonological unit with the verb.
3. The negation of both intransitive and transitive verbs using ""ket=ne"" confirms that this is a standard method of negation for dynamic verbal predicates in declarative sentences.

### Conclusion:
1",0,1
Yagua,"1. Based on the provided paragraphs from the descriptive grammar of Yagua, it is evident that standard negation can be marked by an affix or clitic that is phonologically bound to the verb. Specifically, the text mentions the use of negative suffixes such as -ta, -tya, and -miy, which attach to the verb to indicate negation. For example:

- (145) ""Sjteemmitya"" (sjteenu-niy-ta) 'Isn't it true'
- (147) ""Radiitya"" (ray-diiy-ta) 'I haven't seen him/her'
- (148) ""Ramatimyty"" (ra-mui-tiy-muay) 'Therefore it isn't possible to grab (it)'

These examples clearly show that negation in Yagua can be marked by suffixes that are phonologically bound to the verb.

Conclusion: 1",0,1
Cacua,"Based on the provided paragraphs from the descriptive grammar of Cacua, we can determine the method of standard negation in the language.

**Reasoning:**

1. **Paragraph 1** mentions that verbal negation is marked with the negation suffix **-kan**. This indicates that negation in verbs is achieved through the use of a suffix, which is a type of affix that is phonologically bound to the verb.

2. **Paragraph 2** further supports this by providing examples of verbs with the negation suffix **-kan** or **-kap**:
   - Example (33): ""kǎn=diʔ wã=pĩ-dɨw-kan=hĩ"" (I never carried him)
   - Example (34): ""ʔã=t-ɲǎk-beʔ-ep-kap-ta=be"" (maybe he didn’t scream)

These examples clearly show that the negation marker is a suffix attached to the verb, confirming that standard negation in Cacua can be marked by an affix that is phonologically bound to the verb.

**Conclusion:** 1",1,1
Yuracare,"Based on the provided paragraphs from the descriptive grammar of Yuracare, we can analyze the method of standard negation in the language. The relevant information is found in section 8.1.7, which discusses negative clauses.

1. **Negation Strategy**:
   - The primary method of negation involves the negative adverb ""nish"" or its phonetic variant ""nij"". This adverb is used to negate predicates or verb phrases and normally immediately precedes the predicate it negates.
   - Examples provided in the text illustrate this:
     - (35) ""nish bobo-ø=w=ya latiji"" (NEG hit;kill-3=PL=NVR subsequently) translates to ""They did not kill him then.""
     - (37) ""nish [achu imbëtë-shta-ø=w=ya]"" (NEG like.that behave-FUT-3=PL=NVR) translates to ""They will not behave like that (but otherwise).""
   - The text also mentions that this strategy is used to negate nominal and adjectival constituents, as well as adverbs and postpositional phrases, by placing the negative adverb before the entire verb phrase.

2. **Existential Negation**:
   - The form ""nij-ta"" (NEG-MID) is used for existential negation and functions as a predicate itself:
     - (40) ""nij-ta-jti-ø=ya emme"" (NEG-MID-HAB-3=NVR meat) translates to ""There was no meat.""
     - (40) ""nij-ta-ø=w=ya a-bontu"" (NEG-MID-3=PL=NVR 3SG.P-son:PL) translates to ""Her sons were not there.""

3. **Analysis**:
   - The negative adverb ""nish/nij"" and the form ""nij-ta"" are described as preceding the verb or verb phrase they negate. There is no indication that these negative markers are affixes or clitics that are phonologically bound to the verb. Instead, they appear to function as separate words (particles) that precede the verb.
   - The examples and descriptions do not provide evidence of negation being marked by an affix, clitic, or modification of the verb itself.

Given the information provided, it is clear that standard negation in Yuracare is not marked by an affix, clitic, or modification of the verb. Instead, it is marked by a separate negative adverb that precedes the verb or verb phrase.

**Conclusion:** 0",0,0
Kuna,"Based on the provided paragraphs from the descriptive grammar of Kuna, it is evident that standard negation in Kuna can be marked by an affix that is phonologically bound to the verb. The paragraphs describe the use of the negative suffix -chul(i)/-zhul(i)/-jul(i) to negate verbs in sentences. This suffix is attached directly to the verb stem or immediately following the aspect suffix, indicating that it forms a phonological unit with the verb.

Here are the key points from the paragraphs that support this conclusion:

1. **Negative Suffix Usage**: The negative suffix -chul(i)/-zhul(i)/-jul(i) is explicitly described as being added to the verb to negate a sentence.
2. **Examples Provided**: Several examples are given where the negative suffix is attached to the verb:
   - ""An immal pakchul."" ('I did not buy a thing.')
   - ""An mol peichuli."" ('I do not want cloth.')
   - ""An nan takchajul."" ('I did not see Mother.')
   - ""An nebijul."" ('I don’t want to go.')
3. **Affix Bound to Verb**: The suffix is described as being attached to the verb stem or following the aspect suffix, indicating that it is phonologically bound to the verb.

Given this information, it is clear that standard negation in Kuna can be marked by an affix that is phonologically bound to the verb.

**Conclusion:** 1",1,1
