Language,Response,Target,Predicted
Arapesh (Abu),"1. Based on the provided paragraphs, it is possible to determine that standard negation in Arapesh (Abu) can be marked by an affix, clitic, or modification of the verb. Specifically, Paragraph 2 provides an example where the negation is marked within the verb complex:

> 25. «kk-u -k -a -ha -'  
> 3SGEA -IR-NONPST-EV-hit/kill-3SGFU  
> 'She did not hit her.’  
> ‘She uwa' not

This example shows the negation marker ""uwa'"" being used in conjunction with the verb complex, indicating that negation can be marked within the verb phrase. Additionally, the presence of the morphemes ""-u -k -a -ha -"" suggests that negation is integrated into the verb morphology.

Paragraph 9 also supports this by mentioning the use of the negative verbal lexeme ""ko'isi"" in prohibitive constructions, which can follow other verb forms, indicating that negation can be part of the verb phrase.

Therefore, the evidence points to the fact that negation in Arapesh (Abu) can be marked by an affix, clitic, or modification of the verb.

Conclusion: 1",0,1
Korafe,"Based on the provided paragraphs, it is evident that standard negation in Korafe can be marked by an affix or modification of the verb. Here are the key points supporting this conclusion:

1. **Affixation**: The negative deverbal form ""-ae"" is used to negate verbal predicates. This is a clear example of an affix that attaches to the verb stem to indicate negation. For instance, in Paragraph 8, the sentence ""Na jo ning-ae=ri"" translates to ""I didn't hear (what was said),"" where ""ning-ae"" is the negative form of the verb ""hear.""

2. **Modification of the Verb**: The negative deverbal ""-ae"" combines with the verb stem to form a negative construction. This is seen in multiple examples, such as in Paragraph 6: ""Nu jo namane s-aoro siror-ae=ri,"" which translates to ""It wasn't we that caused him to be born,"" where ""siror-ae"" is the negative form of the verb ""be born.""

3. **Cliticization**: The negative focus marker ""jo"" often precedes the verb or the focused constituent, and the negative deverbal ""-ae"" terminates the negated segment. This structure is consistent across various examples, indicating that the negation is closely tied to the verb.

Given these points, it is clear that Korafe uses affixation and modification of the verb to mark standard negation.

**Conclusion**: 1",1,1
Alamblak,"Based on the provided paragraphs, we can extract relevant information about the negation in Alamblak. Here are the key points:

1. **Paragraph 4** mentions a morphological negative form in the hortative present tense verb, specifically with the form ""-kah"".
2. **Paragraph 6** provides an example of a negative construction involving the verb ""tandhi-ak-ni-r-me-t-mroast-get-go-IRR-R.PST-3SF-3PL"", where ""NEG"" appears to be part of the verb complex.
3. **Paragraph 13** gives an example of a negative hortative construction: ""yen r22.tameh mch ild what-a-yay-wah-r HORT-eat-IRR-3SM.HORT.PR 'What should the child not eat?'""

From these points, it is evident that negation in Alamblak can involve morphological changes to the verb, such as the addition of specific morphemes like ""-kah"" or other complex verb forms that include negation markers.

### Reasoning:
- **Paragraph 4** explicitly states that the hortative present tense verb exhibits a morphological negative form with ""-kah"".
- **Paragraph 6** shows a complex verb form where negation is integrated into the verb morphology.
- **Paragraph 13** provides an example of a negative hortative verb form, indicating that negation can be marked within the verb structure.

Given this evidence, it is clear that standard negation in Alamblak can be marked by a modification of the verb or an affix/clitic that is phonologically bound to the verb.

### Conclusion: 1",1,1
I'saka,"Based on the provided paragraphs from the descriptive grammar of I'saka, it is clear that standard negation in the language is marked by the negative particle ""mi,"" which appears clause-finally. There is no evidence in the provided text that suggests the negation is marked by an affix, clitic, or modification of the verb itself. The examples consistently show ""mi"" as a separate particle at the end of the clause, not bound to the verb or any other constituent.

Here is the reasoning for the chosen option:

1. **Paragraph 2** explicitly states that negation is expressed with the negative particle ""mi,"" which appears clause-finally. The examples provided show ""mi"" following the predicate and any oblique nominals.
   
2. **Paragraph 3** reinforces this by stating that negation is marked once per clause and always at the end of the clause, following the predicate and any oblique nominals.

3. **Paragraph 4** further supports this by showing examples where ""mi"" is used clause-finally, even when there are postverbal elements.

4. **Paragraph 5** discusses the scope of the negative marker ""mi,"" again indicating its position at the end of the clause.

5. **Paragraph 6** mentions clause-final particles, including negation, but does not indicate that these particles are bound to the verb.

6. **Paragraph 8** and **Paragraph 10** provide additional examples and explanations that show ""mi"" as a clause-final particle, not bound to the verb.

Given this consistent description and the examples provided, it is clear that standard negation in I'saka is not marked by an affix, clitic, or modification of the verb. Instead, it is marked by a separate particle ""mi"" that appears at the end of the clause.

**Conclusion:** 0",0,0
Urim,"### Reasoning

Based on the provided paragraphs from the descriptive grammar of Urim, we can analyze the methods of standard negation in the language. Here are the key points from the relevant paragraphs:

1. **Paragraph 2**:
   - The verbal negator ""ake"" is used for verbal clauses and can occur either immediately before or after the subject, but always between a fronted subject and the verb.
   - Examples:
     - ""Ake kil atning"" (NEG 3sg listen.R) - 'He did not listen.'
     - ""Tu ake kai anong"" (3pl NEG go village) - 'They did not go to the village/home.'

2. **Paragraph 3**:
   - The verbal negator ""ake"" normally occurs immediately before the verb (or serial verb phrase).
   - Examples:
     - ""Kil ake kul"" (3sg NEG come) - 'She did not come.'
     - ""Ake wang a kai"" (NEG time REL go) - 'It is not time to go yet.'
     - ""Kupm ake yul"" (1sg NEG fish) - 'I do not have fish.'

3. **Paragraph 6**:
   - The negative word ""ake"" is used in nominal clauses even if there is no verbal predicate.
   - Examples:
     - ""Kupm ake yul"" (1sg NEG fish) - 'I do not have fish.'

From these paragraphs, it is clear that the negator ""ake"" is used in verbal clauses and is placed in close proximity to the verb, either immediately before or after the subject. This indicates that ""ake"" is a particle that is not phonologically bound to the verb but is used in a specific syntactic position relative to the verb and subject.

### Conclusion:
0

The negation in Urim is marked by a particle ""ake"" that is not phonologically bound to the verb but rather occurs in a specific syntactic position relative to the verb and subject. Therefore, standard negation in Urim cannot be marked by an affix, clitic, or modification of the verb.",0,0
Abau,"1. Based on the provided paragraphs, it is clear that standard negation in Abau can be marked by an affix, clitic, or modification of the verb. Specifically, the negation markers ""pey"" and ""pa"" are used to negate verbal clauses with imperfective and perfective aspects, respectively. These markers occur clause-finally, which suggests they are phonologically bound to the verb phrase. For example:

- In paragraph 6, example (18): ""Hakwe hye nonkway lwak pey."" (1S-TOP 3S.M-OBJ know be NEG.IPFTV) translates to ""I do not know him.""
- In paragraph 6, example (22): ""Enekwei sehiy non hakwe hano sa ke nonkway lwak pa."" (DDEM-3S.M CMT 1S-TOP 1S-GEN woman time 3S.F-OBJ know be NEG.PFTV) translates to ""At that time I did not know my wife.""

These examples show that the negation markers ""pey"" and ""pa"" are affixed to the verb phrase, indicating that negation in Abau can be marked by an affix or clitic that is phonologically bound to the verb.

2. **Conclusion:** 1",0,1
Chamorro,"Based on the provided paragraphs, it is possible to determine that standard negation in Chamorro can be marked by a modification of the verb or an affix/clitic that is phonologically bound to the verb. Here is the reasoning:

1. **Paragraph 1** mentions that Chamorro has three ways of expressing sentence negation: with the sentential negative ""ti,"" with a negative verb, or with a negative indefinite that is syntactically focused. This indicates that negation can be directly associated with the verb.

2. **Paragraph 2** provides examples where negation is expressed using ""ti"" and negative verbs. Specifically, it mentions ""cha’-mu"" (better.not-AGR) and ""ti para bai facho’chu’"" (not FUT AGR work). The presence of ""cha’-mu"" suggests that negation can be marked on the verb itself, indicating a bound morpheme.

3. **Paragraph 5** discusses negative concord and provides examples where negation is expressed by the negative verb ""tåya’"" (not exist). This further supports the idea that negation can be marked directly on the verb.

4. **Paragraph 6** provides examples of sentences with the negative verb ""tåya’"" and the sentential negative ""ti,"" reinforcing that negation can be marked on the verb.

5. **Paragraph 13** mentions that the negative ""ti"" is phonologically dependent and must lean on material to its right, indicating that it forms a phonological unit with the verb or other constituents.

6. **Paragraph 17** provides examples of negative sentences with the negative verb ""cha’-,"" further supporting the presence of bound morphemes for negation.

Given this information, it is clear that Chamorro can mark standard negation by a modification of the verb or an affix/clitic that is phonologically bound to the verb.

**Conclusion:** 1",0,1
Awtuw,"1. Based on the provided paragraphs, it is clear that standard negation in Awtuw can be marked by an affix that is phonologically bound to the verb. Specifically, Paragraphs 2 and 3 describe the use of the negative prefix ""ka-"" or ""ki-"" which fills the first slot in the verb complex to negate any verbal predicate. This prefix is clearly an affix as it attaches directly to the verb and forms a phonological unit with it.

For example:
- In Paragraph 3: ""Awt i y k�-w- �y - re"" (Awtiy NG-NF-go-FU) translates to ""Awtiy isn 't going"".
- Another example from the same paragraph: ""Awt i y- re wan k a - d - uwpo-ka"" (Awtiy-o lSG NG-FA-See- PF) translates to ""I haven 't seen Awtiy"".

These examples demonstrate that the negative prefix ""ka-"" is used to negate the verb directly, fulfilling the criteria for standard negation being marked by an affix.

2. Conclusion: 1",1,1
Mian,"1. Based on the provided paragraphs, it is clear that standard negation in Mian can be marked by a clitic that is phonologically bound to the verb. Specifically, the negative clitic =ba is used to express negation in clauses containing a finite verb, as seen in Paragraph 2. This clitic follows the subject suffix or the tense suffix and attaches directly to the verb, forming a phonological unit with it. Additionally, Paragraph 5 mentions the use of the negative particle mo and the clitic =ba in negated verbal predications, further supporting the presence of phonologically bound negation markers.

Examples from the paragraphs include:
- (198) n 1SG mén=o=mo string_bag=PL.N1=NEG ol-êb PL.RESID.O-take.PFV un-aamab-i=ba=be go.PFV-IRR.NANPL-1SG.SBJ=DECL ‘I will not carry the string bags.’
- (199) n 1SG mén=o=mo string_bag=PL.N1=NEG un-Ø-i-bio=ba=be go.PFV-IRR.NANPL-1SG.SBJ=DECL ‘I didn’t carry the string bags.’

These examples demonstrate that the clitic =ba attaches to the verb, marking it for negation.

2. **Conclusion:** 1",1,1
Chácobo,"Based on the provided paragraphs, it is possible to determine that standard negation in Chácobo can be marked by an affix, clitic, or modification of the verb. Here is the reasoning:

1. **Paragraph 1** mentions the verb ""ak"" (do) in combination with the negative morpheme ""yáma"" used as a negative response.
2. **Paragraph 3** states that the marker of verbal and clausal negation is ""=yáma"" and provides examples of its usage with verbs.
3. **Paragraph 4** provides an example where the negation morpheme ""=yáma"" is used directly with the verb ""see"" (tʃani).
4. **Paragraph 5** shows the negation morpheme ""=yáma"" in a fixed position with respect to other elements in the clause, indicating that it is phonologically bound to the verb.
5. **Paragraph 9** gives an example where the negative morpheme ""yáma"" is used with the verb ""speak"" (tʃani).
6. **Paragraph 11** explicitly states that verbs combine with the negative marker ""=yama"".
7. **Paragraph 14** includes a template showing the negation morpheme ""yáma"" as part of the verb stratum, indicating its integration into the verb structure.

These paragraphs collectively provide sufficient evidence that the negative morpheme ""=yáma"" is used in combination with verbs and is phonologically bound to them, either as a clitic or an affix.

**Conclusion:** 1",1,1
Hup,"1. Based on the provided paragraphs, it is clear that standard negation in Hup can be marked by an affix that is phonologically bound to the verb. Specifically, the negative suffix -nˆ¤h is used exclusively with verbal predicates to indicate negation. This suffix attaches directly to the verb stem, forming a phonological unit with it. Multiple examples illustrate this usage:

- Paragraph 1 mentions that the negative marker -nˆ¤h usually takes the place of the otherwise obligatory Boundary Suffix on the verb stem in affirmative clauses.
- Paragraph 6 explicitly states that the negative marker -nˆ¤h occurs as a suffix on the verb stem and is used exclusively for negating the verb phrase predicate.
- Paragraph 13 provides examples of the negative suffix -nˆ¤h being used with verbs, such as in ""ham-nˆ¤h-ay"" (go-NEG-INCH) meaning ‘(I’m) not going.’

These examples confirm that the negative marker -nˆ¤h is an affix that attaches to the verb, thereby fulfilling the criteria for standard negation being marked by an affix or modification of the verb.

2. Conclusion: 1",1,1
Kwaza,"1. Based on the provided paragraphs, it is clear that standard negation in Kwaza can be marked by an affix that is phonologically bound to the verb. Specifically, the negative morpheme ""-he-"" is consistently described as a suffix that attaches to the verb to indicate negation. This is evident in multiple examples where the negative suffix ""-he-"" is used within the verb complex, preceding person and mood markers or following them in the case of countersupposition.

For instance, in Paragraph 1, the example ""ja-'he-da-ki"" (eat-NEG-1S-DEC) clearly shows the negative suffix ""-he-"" attached to the verb root ""ja-"" (eat). Similarly, Paragraph 12 explicitly states that ""negation is expressed principally by a verbal suffix -he-,"" and provides examples such as ""awͿi-'he-da-ki"" (see-NEG-1S-DEC) and ""kui-'he-(c)wa-ki"" (drink-NEG-IS-DEC).

These examples and descriptions confirm that the negative morpheme ""-he-"" is an affix that attaches to the verb, fulfilling the criteria for being phonologically bound to the verb.

2. Conclusion: 1",1,1
Huambisa,"1. Based on the provided paragraphs, it is evident that standard negation in Huambisa (also referred to as Wampis) can be marked by an affix or modification of the verb. Specifically, the paragraphs mention the use of the negative suffixes -t͡ʃa and -t͡ʃau for negation. These suffixes are attached to the verb or copula, indicating that negation is marked directly on the verb or copula itself.

For example:
- Paragraph 1 mentions the negative verbal morpheme -t͡ʃa attached to the copula itself.
- Paragraph 3 discusses the negative suffixes -t͡ʃa and -t͡ʃu, which are used on verbs in different contexts.
- Paragraph 10 provides examples of the negative nominalizer -t͡ʃau attached to nominal or adjectival complements, which then attach to copula clitics.
- Paragraph 16 further elaborates on the negative nominalizer -t͡ʃau, which is derived from the verbal negative morpheme -t͡ʃa and the Set II nominalizer -u.

These examples clearly show that negation in Huambisa can be marked by affixes or modifications that are phonologically bound to the verb or copula.

Conclusion: 1",1,1
Cocama,"Based on the provided paragraphs from the descriptive grammar of Cocama, we can determine the method of standard negation in the language. Here is the reasoning:

1. **Paragraph 2** (530-531) describes the use of the negative particle **tɨma**. It is clear that **tɨma** is a particle that negates the whole clause, verb phrase, adverbs, and noun phrases. The examples provided show **tɨma** preceding the verb or other constituents to negate them, but there is no indication that **tɨma** is an affix or clitic bound to the verb. It is described as a particle that can appear in various positions within the clause.

2. **Paragraph 3** (532-534) discusses the negative particle **ni**. Similar to **tɨma**, **ni** is used to negate single units, generally core arguments of the clause. The examples show **ni** preceding the negated element, but again, there is no indication that **ni** is an affix or clitic bound to the verb. It is described as a particle that is used in specific contexts.

3. **Paragraph 6** (260-262) and **Paragraph 12** (435-437) further confirm that **tɨma** and **ni** are particles used for negation. They are not described as affixes or clitics that attach to the verb. Instead, they are independent particles that precede the negated element.

4. **Paragraph 17** (704-706) and **Paragraph 16** (433-434) provide additional examples of negation with **tɨma** and **ni**. These paragraphs reinforce the understanding that these negative particles are not bound to the verb as affixes or clitics.

Given the consistent description of **tɨma** and **ni** as independent particles used for negation, and the lack of evidence suggesting that they are affixes or clitics bound to the verb, we can conclude that standard negation in Cocama is not marked by an affix, clitic, or modification of the verb.

**Conclusion:** 0",0,0
Tiriyo,"### Reasoning:

Based on the provided paragraphs, we can analyze the method of standard negation in the language Tiriyo. Here are the key points extracted from the paragraphs:

1. **Paragraph 5**:
   - The examples provided show the use of the suffix `-ewa` for negation:
     - `in-akoronma-ewa` (help-Neg)
     - `i-kéhtun-jewa` (scream-Neg)
     - `e-pé-ewa` (bathe-Neg)
     - `in-eta-ewa` (hear-Neg)
   - These examples clearly indicate that negation is marked by a suffix attached to the verb.

2. **Paragraph 6**:
   - The negative suffix `-sewa` is mentioned as a verbal negative suffix derived from the negative particle `wa`.
   - This reinforces the idea that negation in Tiriyo can be marked by a suffix attached to the verb.

3. **Paragraph 8**:
   - The paragraph discusses the historical derivation of the negative suffix `-sewa` from the negative particle `wa`, further confirming the use of a suffix for negation.

4. **Paragraph 10**:
   - It mentions that negative constructions in Tiriyo are copular clauses built around the negative form of the verb, which aligns with the use of a negative suffix.

5. **Paragraph 11**:
   - The suffix `-sewa` is described in detail, showing its use in negative forms of transitive and intransitive stems.

From these points, it is evident that standard negation in Tiriyo can be marked by an affix (specifically, a suffix) that is phonologically bound to the verb.

### Conclusion: 1",0,1
Ticuna,"Based on the provided paragraphs from the descriptive grammar of Ticuna, it is possible to determine the method of standard negation in the language. Here is the reasoning:

1. **Paragraph 3**: This paragraph explicitly mentions that standard negation in Ticuna involves the adjunction of the morpheme ""tãů"" (‘neg’) to the corresponding positive clause. This indicates that negation is achieved by adding a specific morpheme to the clause.

2. **Paragraph 5**: This paragraph provides an example of the prohibitive construction where ""tãů"" is used as a negative marker. It shows that ""tãů"" can be used to mark negation in prohibitive utterances, suggesting that it is a bound morpheme used for negation.

3. **Paragraph 6**: This paragraph discusses pro-sentential negation, where ""tãů"" is used as a universal pro-sentential negation marker, similar to English ""no."" This further supports the idea that ""tãů"" is a bound morpheme used for negation.

4. **Paragraph 8**: This paragraph explains that ""tãů"" is not used for existential and topical-locational negation, which instead uses the verb ""tåʼu"" (‘be absent’). However, it confirms that ""tãů"" is the standard negator for other types of clauses.

5. **Paragraph 9**: This paragraph mentions that in clauses with existential indefinites, the standard negator ""tãů"" is replaced by negative existential indefinites. This indicates that ""tãů"" is the standard negator in other contexts.

6. **Paragraph 10**: This paragraph discusses the use of ""tãů"" in various contexts, reinforcing its role as a standard negator.

From these paragraphs, it is clear that standard negation in Ticuna can be marked by the morpheme ""tãů,"" which is a bound morpheme attached to the verb or clause. This satisfies the criteria for being considered an affix or clitic that is phonologically bound to the verb.

**Conclusion: 1**",0,1
Huitoto (Murui),"Based on the provided paragraphs, it is clear that standard negation in Huitoto (Murui) can be marked by an affix or modification of the verb. Here is the reasoning:

1. **Affixation of the Standard Negative Marker -ñe**:
   - Paragraph 1 mentions that negation in Murui involves the morphological process of affixation, specifically noting the standard negative marker -ñe.
   - Paragraph 2 reiterates that negation in declarative clauses is expressed by the standard negative marker -ñe added to a corresponding positive.
   - Paragraph 3 provides examples showing the standard negative marker -ñe attached to verbs:
     - (10.1b) ɨɨ-ñe-dɨ-kuePRED (swim-NEG-LK-1sg) ‘I don’t swim’
     - (10.93) bono-ñe-dɨ-kuePRED (burn.SMLF-NEG-LK-1sg) ‘I didn’t set the fire’
   - Paragraph 6 confirms that negation involves the affixation of the standard negative -ñe to verbs in both main and subordinate clauses.

2. **Position in Verb Structure**:
   - Paragraph 3 also specifies that the standard negative marker -ñe occupies slot 10 on the verb structure, indicating its integration into the verb morphology.

3. **Examples of Negated Verbs**:
   - Numerous examples throughout the paragraphs show verbs negated by the affix -ñe:
     - (10.11) fata-ta-ñe-d-ePRED (kill-CAUS-NEG-LK-3) ‘He did not make me kill the fish’
     - (10.12) i-aka-ñe-dɨ-kuePRED (exist-DES-NEG-LK-1sg) ‘I do not want to live with white people’
     - (10.13) fɨno-ñe-gaPRED (make-NEG-PASS) ‘This canoe was not made by your father’

Given this evidence, it is clear that standard negation in Huitoto (Murui) is marked by an affix that is phonologically bound to the verb.

**Conclusion:** 1",1,1
Iquito,"Based on the provided paragraphs from the descriptive grammar of Iquito, it is possible to determine that standard negation in Iquito can be marked by an affix or modification of the verb. Here is the reasoning:

1. **Paragraph 1** mentions that negation is expressed through a negative morpheme marked on the verb and a negative particle in the postverbal position.
2. **Paragraph 2** specifies that the negative morpheme `-ji` is attached to the verbal stem, followed by tense/aspect information and the negative particle `caa`.
3. **Paragraph 5** indicates that some negative clauses can be marked only by the negative morpheme `-ji`, confirming its negation meaning.
4. **Paragraph 6** describes the `ji-caa` negation strategy, where the negative morpheme `-ji` is attached to the verb root, followed by tense and aspect information, and the negative particle `caa` follows the inflected verb.
5. **Paragraph 13** reiterates that in `ji-caa` negation, the negative morpheme `-ji` is attached to the verbal root, followed by tense and aspect information, and the negative particle `caa` follows the main verb.

From these paragraphs, it is clear that the negative morpheme `-ji` is an affix that attaches to the verb, marking negation. This affixation qualifies as a phonologically bound morpheme that modifies the verb to indicate negation.

**Conclusion:** 1",0,1
Movima,"### Reasoning:

Based on the provided paragraphs, it is clear that standard negation in Movima involves morphological modifications of the verb, specifically through nominalization and the use of negative particles. Here are the key points from the paragraphs:

1. **Paragraph 1**: Describes how the negative particle ""kas"" is used in main clauses, and the predicate is either nominalized or contains a negative element. Examples show verbs being nominalized with the suffix ""-wa"" (e.g., ""kas joro-wa=n"" for ""NEG sleep-NMZ=2"").

2. **Paragraph 2**: Further illustrates that the negative particle ""kas"" can be omitted if the context is clear, but the marker on the verb remains, indicating that the verb itself is modified for negation.

3. **Paragraph 3**: Reinforces that the particle ""kas"" forms a negative clause and the predicate is morphologically modified, typically through action nominalization with ""-wa"" or infixing reduplication.

4. **Paragraph 4**: Mentions that in negative contexts, the irrealis marker <a’> functions as a marker of existential negation, which is another form of verb modification.

5. **Paragraph 5**: Provides examples of nominalized verbs in negative clauses, showing that verbs are indeed modified for negation.

6. **Paragraph 6**: Discusses the use of the irrealis marker <a’> in negative contexts, further supporting that verbs are morphologically altered to express negation.

7. **Paragraph 7**: Mentions that adjectives and other predicate nominals in negative clauses undergo infixing reduplication or receive the suffix ""-e"", indicating morphological changes.

8. **Paragraph 8**: Summarizes that negation in Movima involves particles and morphological modifications of the predicate, including nominalization and the use of negative markers.

9. **Paragraph 9**: Provides additional examples of verbs with the suffix ""-wa"" in negative contexts, showing that this is a common method of marking negation.

10. **Paragraph 10**: Discusses the suffix ""-ka"" and its use in indicating impossibility in negative contexts, further supporting the modification of verbs for negation.

11. **Paragraph 11**: Mentions that negation involves morphological modifications of the predicate, including nominalization and the use of negative markers.

12. **Paragraph 12**: Describes partial nominalization in negative relative clauses, showing that verbs are modified for negation.

13. **Paragraph 13**: Provides examples of nominalized verbs in negative clauses, reinforcing that verbs are morphologically altered for negation.

14. **Paragraph 14**: Discusses the use of the suffix ""-e"" on adjectives in negative clauses, indicating morphological changes.

15. **Paragraph 15**: Mentions that both nominalization and adnominal inalienable possession are marked by infixing reduplication, showing morphological changes in negative contexts.

16. **Paragraph 16**: Provides examples of adjectives with the suffix ""-e"" in negative clauses, indicating morphological changes.

17. **Paragraph 17**: Discusses the use of the suffix ""-e"" on adjectives in negative clauses, indicating morphological changes.

18. **Paragraph 18**: Mentions that negation involves morphological modifications of the predicate, including nominalization and the use of negative markers.

19. **Paragraph 19**: Summarizes that negation in Movima involves particles and morphological modifications of the predicate, including nominalization and the use of negative markers.

20. **Paragraph 20**: Provides examples of coordinated clauses with negation, showing that verbs are modified for negation.

### Conclusion: 1

Standard negation in the language Movima can be marked by an affix, clitic, or modification of the verb.",0,1
Bora,"1. Based on the provided paragraphs from the descriptive grammar of Bora, it is evident that standard negation in Bora can be marked by an affix or modification of the verb. Specifically, the suffix -thm (or its variants -tu, -tjhm) is used to indicate negation on verbs. This suffix is phonologically bound to the verb, as shown in multiple examples where it directly follows the verb root or stem.

For instance:
- In Paragraph 1, examples like ""akpakhmnm-thm-(nè)"" (yawn-neg-(n)) and ""a:hi§è-thé-thm-(nè)"" (eat-go.do-neg-(n)) clearly show the use of the suffix -thm for negation.
- Paragraph 3 further supports this with examples such as ""phé:-thm-nè"" (go-neg-(n)) and ""max$ho-thm-(nè)"" (eat-neg-(n)).
- Paragraph 6 also mentions that the morpheme -thm (or its variants) is suffixed to verbs in negative sentences, reinforcing the point that negation is marked by an affix.

These examples demonstrate that the negation marker forms a phonological unit with the verb, fulfilling the criteria for standard negation as defined in the guidelines.

2. **Conclusion:** 1",1,1
Wari',"Based on the provided paragraphs, we can analyze the methods of standard negation in Wari'. Here are the key points extracted from the paragraphs:

1. **Paragraph 3** mentions the postverbal modifier 'a/'ara ‘negative’ which can appear in simple sentences.
2. **Paragraph 4** describes the use of 'om ‘to not exist’ as a common way to express negation in COMP sentences.
3. **Paragraph 6** reiterates the use of 'om ‘to not exist’ as the leftmost member of a verb compound to express negation.
4. **Paragraph 13** provides an example of a verb with a negation marker: ""Cao''axiron"" (xira-oneatneg3s:irr-3sm) which translates to ‘He should not eat it.’
5. **Paragraph 15** outlines that sentence negation can be expressed using the verb 'om ‘to not exist’ in COMP sentences.
6. **Paragraph 17** discusses the postverbal modifier mao ‘negative’ used in indirect directives.

From these points, we can observe that Wari' employs several methods to mark negation:

- The use of the verb 'om ‘to not exist’ as a negation marker in verb compounds.
- The postverbal modifiers 'a/'ara and mao which attach to verbs to indicate negation.
- The example in Paragraph 13 shows a negation marker ""xira-oneatneg3s:irr-3sm"" attached to the verb.

These methods indicate that negation in Wari' can indeed be marked by affixes, clitics, or modifications of the verb. The presence of postverbal modifiers and the example of a negation marker attached to the verb support this conclusion.

**Reasoning:**
- The verb 'om ‘to not exist’ functions as a negation marker within verb compounds.
- Postverbal modifiers 'a/'ara and mao are used to mark negation and are phonologically bound to the verb.
- The example ""xira-oneatneg3s:irr-3sm"" demonstrates a negation marker attached to the verb.

**Conclusion:** 1",1,1
Aymara (Central),"Based on the provided paragraphs, it is possible to determine that standard negation in Aymara (Central) can be marked by an affix or modification of the verb. Here is the reasoning:

1. **Paragraph 2**: This paragraph explicitly mentions the use of a negative infix ""-tan"" in negative constructions. The example provided shows that the negative marker is affixed to the verb:
   - ""sarctanti"" (did not go)
   - ""sarapctanti"" (did not come)

2. **Paragraph 15**: This paragraph also discusses the insertion of a negative marker ""-ti"" after the verb stem and plural infix, indicating that negation is marked by an affix:
   - ""sarapquirisclyutti"" (did not go)
   - ""sarcasamunti"" (did not come)

3. **Paragraph 17**: This paragraph further supports the use of the negative suffix ""-ti"" in various verb forms, showing that negation is consistently marked by an affix:
   - ""sarcutanti"" (did not go)
   - ""sarapcuntanti"" (did not come)

These examples clearly show that negation in Aymara (Central) involves affixes that are phonologically bound to the verb, thus fulfilling the criteria for standard negation as defined.

**Conclusion:** 1",1,1
Trumai,"Based on the provided paragraphs, it is clear that standard negation in Trumai can be marked by a particle that follows the verb. Specifically, the negation particle ""tak"" is used to negate verbal predicates, and it follows the verb or the verb plus other elements such as auxiliaries. This is evident from multiple paragraphs, particularly Paragraph 4, which states:

> ""to negate verbal predicates, the Negation particle tak follows the verb, or the verb plus other elements, such as auxiliaries.""

Additionally, Paragraph 9 provides an example:

> (29) ami tak ka_in chi-n.
> speak Neg Foc/Tens Cop-3Abs
> ‘He is not speaking (now, for some reason not specified here).’

This indicates that the negation particle ""tak"" is phonologically bound to the verb, forming a unit with it. Therefore, standard negation in Trumai can indeed be marked by an affix, clitic, or modification of the verb.

**Reasoning:**
1. The negation particle ""tak"" is used to negate verbal predicates and follows the verb, indicating that it is phonologically bound to the verb.
2. Multiple examples and descriptions confirm that ""tak"" is used in this manner, forming a phonological unit with the verb.

**Conclusion:** 1",0,1
Apinayé,"1. Based on the provided paragraphs, it is evident that standard negation in Apinayé can be marked by a clitic that is phonologically bound to the verb. Specifically, the clitic sequence ""ket=ne"" is used to negate both intransitive and transitive verbal predicates. This is clearly illustrated in the examples provided in Paragraph 1 and Paragraph 3:

- Paragraph 1 mentions: ""Negation of intransitive (77-78) and transitive (79) verbal predicates is invariably encoded by the clitic sequence ket=ne.""
- Paragraph 3 provides examples such as:
  - ""pa kt paj ic-pikud ket=ne"" (I won’t get lost)
  - ""naEpa a-t- ket=ne"" (I didn’t dream about you)

These examples show that the negative marker ""ket=ne"" attaches to the verb, forming a phonological unit with it, which qualifies as a clitic according to the guidelines provided.

2. **Conclusion:** 1",0,1
Yagua,"Based on the provided paragraphs, we can analyze the information to determine if standard negation in Yagua can be marked by an affix, clitic, or modification of the verb.

### Analysis:

1. **Paragraph 3** mentions that negation, among other grammatical categories, may appear marked on the verb. This suggests that negation can be affixal or otherwise bound to the verb.
   
2. **Paragraph 11** provides an example of negation:
   ```
   Néé ryuvamyuuyjijita
   NEG 3PL-kill-COMPLT
   'They didn't kill the old lady.'
   ```
   Here, ""néé"" is a negative marker. However, it is not clear from this example alone whether ""néé"" is an affix, clitic, or a separate particle. The example shows it preceding the verb phrase, which could imply it is a particle, but this is not definitive without further context.

3. **Paragraph 16** lists ""NEG"" among other grammatical markers, but does not specify its attachment method.

### Reasoning:

- **Paragraph 3** explicitly states that negation can be marked on the verb, which implies the possibility of affixation or cliticization.
- **Paragraph 11** provides an example of negation but does not conclusively show the method of attachment.
- **Paragraph 16** lists negation as a grammatical marker but does not provide details on its attachment.

Given the information from **Paragraph 3**, it is reasonable to conclude that negation can be marked on the verb, which aligns with the criteria for coding 1.

### Conclusion:

1. The information from **Paragraph 3** indicates that negation can be marked on the verb.
2. Although **Paragraph 11** does not conclusively show the method of attachment, **Paragraph 3** provides sufficient evidence.

**Conclusion:** 1",0,1
