Language,Response,Target,Predicted
Ijo (Kolokuma),"Based on the provided paragraphs from the descriptive grammar of Ijo (Kolokuma), the dominant word order can be determined by examining the structure of declarative sentences where both the subject and object are nouns. Here is the analysis:

1. **Paragraph 1**:
   - Examples like ""t o b q dii"" (child look) and ""t o b y wenj-mQ"" (child walk D) show the verb following the noun, but these are intransitive sentences.
   - Transitive example: ""ay6 bara-ki akj, ddma tun"" (new way em1 take song sing) translates to ""sing a song in a new way,"" showing the verb ""sing"" following the object ""song.""

2. **Paragraph 2**:
   - Examples like ""y6 gba-nj,l y-pjrj"" (thing say him give) and ""dbma tun-ni, a-pjri"" (song sing her give) show the structure where the verb follows the object, indicating an SOV pattern.
   - ""egberi gbi-ni, y-pjr/"" (story say him give) translates to ""tell him a story,"" showing the verb ""say"" following the object ""story.""

3. **Paragraph 3**:
   - Examples like ""eri, b6-mi"" (he come Spa) and ""eri, am6 dbo, b6-mi"" (he came through the town) are intransitive and do not provide information on the order of subject, object, and verb in transitive sentences.

4. **Paragraph 4**:
   - This paragraph discusses transformations and does not provide clear examples of basic declarative sentences with both subject and object as nouns.

5. **Paragraph 5**:
   - Examples like ""kOk? bo-dqy"" (actually come IPa) are intransitive and do not help in determining the word order for transitive sentences.

6. **Paragraph 6**:
   - Examples like ""td-bi, ebi-nimi"" (reason T he-good StPr) and ""irj, in6 bo-yemi tu-bi nimi-w6nimi"" (I your come SPr reason T know StPr) are not transitive sentences with both subject and object as nouns.

7. **Paragraph 7**:
   - This paragraph discusses nominalization and does not provide clear examples of basic declarative sentences with both subject and object as nouns.

8. **Paragraph 8**:
   - This paragraph discusses pronouns and does not provide clear examples of basic declarative sentences with both subject and object as nouns.

9. **Paragraph 9**:
   - This paragraph lists verbs and does not provide clear examples of basic declarative sentences with both subject and object as nouns.

10. **Paragraph 10**:
    - This paragraph discusses phrase-structure rules and does not provide clear examples of basic declarative sentences with both subject and object as nouns.

11. **Paragraph 11**:
    - This paragraph discusses interrogative phrases and does not provide clear examples of basic declarative sentences with both subject and object as nouns.

12. **Paragraph 12**:
    - Examples like ""arj, ken/ 6g6u fe-dQy"" (I an axe buy IPa) and ""arj, ken/ fjnj pu ogou fe-dQy"" (I have bought an axe to chop firewood) show the verb following the object, indicating an SOV pattern.

13. **Paragraph 13**:
    - This paragraph discusses numeral adjustments and does not provide clear examples of basic declarative sentences with both subject and object as nouns.

14. **Paragraph 14**:
    - This paragraph discusses transformations and does not provide clear examples of basic declarative sentences with both subject and object as nouns.

15. **Paragraph 15**:
    - This paragraph discusses pronouns and does not provide clear examples of basic declarative sentences with both subject and object as nouns.

16. **Paragraph 16**:
    - Example: ""omtnj, ken[ 6b6ri toboy erj-mj"" (they a goat child see Spa) translates to ""they saw a young goat,"" showing the verb ""see"" following the object ""child,"" indicating an SOV pattern.

17. **Paragraph 17**:
    - This paragraph discusses numeral transformations and does not provide clear examples of basic declarative sentences with both subject and object as nouns.

18. **Paragraph 18**:
    - Example: ""irap, ingo deri, pit$-mj"" (she trap weave set Spa) translates to ""she wove a trap and then set it,"" showing the verb ""set"" following the object ""trap,"" indicating an SOV pattern.

19. **Paragraph 19**:
    - This paragraph discusses the introduction of ""akjz 'USE'"" and does not provide clear examples of basic declarative sentences with both subject and object as nouns.

20. **Paragraph 20**:
    - Example: ""eri, weni-da, ami syp-mi"" (he walk and town enter Spa) translates to ""he walked and then entered a town,"" showing the verb ""enter"" following the object ""town,"" indicating an SOV pattern.

**Reasoning**:
The examples provided in the relevant paragraphs consistently show the verb following the object in transitive sentences, indicating an SOV (Subject-Object-Verb) order.

**Conclusion**:
SOV",sov,sov
Emai,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Emai, we can determine the dominant word order by examining the structure of declarative sentences where both the subject and object are nouns.

**Paragraph 3** and **Paragraph 17** are particularly relevant:

1. **Paragraph 3**:
   - Example sentence: ""ólí ómòhè é ólí émàè.""
   - Translation: ""The man has eaten the food.""
   - Structure: Subject (ólí ómòhè) - Verb (é) - Object (ólí émàè)

2. **Paragraph 17**:
   - Example sentence: ""ó gbé' ólí ófè, í khì ólí ómòhè.""
   - Translation: ""He killed the rat, that is the man.""
   - Structure: Subject (ó) - Verb (gbé') - Object (ólí ófè)

Both examples clearly show the Subject-Verb-Object (SVO) order in declarative sentences.

### Conclusion:
**SVO**",svo,svo
Ik,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Ik, the dominant word order in the language can be determined as follows:

1. **Paragraph 1**: This paragraph explicitly states that Ik exhibits a strict VSO constituent order in basic unmarked main clauses. It also mentions that SVO order is restricted to subordinate clauses. Examples provided in the paragraph, such as:
   - (30) Epa ŋok. (VS - ""The dog is asleep."")
   - (31) Atsʼa ŋoka oka. (VAO - ""The dog gnaws a bone."")
   - (32) Epa bee ŋok. (VS - ""The dog slept (yesterday)."")
   - (33) Atsʼa noo ŋoka oka. (VAO - ""The dog gnawed the bone (a while ago)."")
   
   These examples clearly show the verb preceding the subject and object in main clauses, confirming the VSO order.

2. **Paragraph 2**: This paragraph discusses subordinate clauses, noting that they have an SVO constituent order. However, it reiterates that the basic unmarked main clauses retain the VSO order. Examples such as:
   - (75) Na soreima ceyoo poposaa... (VSO - ""If a boy kills a lizard,..."")
   - (76) Noo ŋokia epad,... (SV - ""When the dog was sleeping,..."")
   - (77) Noo ŋokia atsʼee okak,... (AVO - ""When the dog gnawed the bone,..."")
   
   These examples further support the VSO order in main clauses.

3. **Paragraph 3**: This paragraph provides additional examples of subordinate clauses with SVO order but confirms that main clauses retain the VSO order:
   - (78) Hyeiyaa toimena epa ŋok. (VSO - ""I know that the dog is sleeping."")
   - (79) Hyeiyaa toimena atsʼa ŋoka oka. (VSO - ""I know that the dog is gnawing the bone."")

4. **Paragraph 4**: This paragraph discusses auxiliary verbs and notes that auxiliarized clauses also follow the same order found in subordinate clauses, which is SVO. However, it does not contradict the VSO order in main clauses.

5. **Paragraph 5**: This paragraph mentions that temporal subordinate clauses have the form of a relative clause and exhibit SVO order. It does not provide new information about the order in main clauses.

6. **Paragraph 6**: This paragraph discusses case marking and provides examples of transitive clauses with third-person subjects, showing the accusative marking on objects. It does not contradict the VSO order in main clauses.

7. **Paragraph 7**: This paragraph provides an overview of the case system and confirms that subjects of indicative clauses always bear the nominative case, with examples supporting the VSO order.

8. **Paragraph 8**: This paragraph discusses verbs and their inflectional affixes but does not provide new information about word order.

9. **Paragraph 9**: This paragraph discusses noun compounding and does not provide new information about word order.

10. **Paragraph 10**: This paragraph discusses the sequential impersonal passive and provides examples of VSO order in main clauses:
    - (17) Naa iryametanie gwasak,... (VSO - ""When a stone is gotten,..."")
    - (18) Ceesa ntsa riyek. (VSO - ""He flushed out an animal (from a thicket)."")

11. **Paragraph 11**: This paragraph provides a typological overview and confirms that the basic, unmarked constituent order of Ik main clauses is VSO (VS/VAO).

12. **Paragraph 12**: This paragraph discusses cleft constructions and does not provide new information about word order.

13. **Paragraph 13**: This paragraph discusses relative clause structure and confirms that the order of constituents in a main clause is VS or VAO.

14. **Paragraph 14**: This paragraph discusses content questions and does not provide new information about word order.

15. **Paragraph 15**: This paragraph discusses simultaneous clauses and confirms that they exhibit the SVO constituent order of other subordinate clauses.

16. **Paragraph 16**: This paragraph discusses left-dislocation and confirms that the basic word order in main clauses is VSO.

17. **Paragraph 17**: This paragraph discusses the accusative case and provides examples supporting the VSO order in main clauses.

18. **Paragraph 18**: This paragraph discusses the nominative case and provides examples supporting the VSO order in main clauses.

19. **Paragraph 19**: This paragraph discusses clause types and confirms that Ik is a pro-drop language with examples supporting the VSO order in main clauses.

20. **Paragraph 20**: This paragraph discusses the solicitive intonation pattern and does not provide new information about word order.

### Conclusion:
**VSO**",vso,vso
Ngiti,"Based on the provided paragraphs from the descriptive grammar of Ngiti, the dominant word order can be determined as follows:

1. **Reasoning**:
   - **Paragraph 2** mentions that in the Perfective Present, Ngiti has SVO word order.
   - **Paragraph 5** and **Paragraph 12** describe constructions where the object precedes the nominalized verb stem and an auxiliary follows the subject, resulting in SAuxOV order. However, this is a specific construction and not indicative of the general word order.
   - **Paragraph 16** provides examples of sentences with the verb ""to be"" and shows SVO order in declarative sentences.
   - **Paragraph 19** and **Paragraph 20** discuss pronouns and clitics but do not contradict the SVO order mentioned earlier.

The evidence from the paragraphs indicates that the SVO order is used in declarative sentences, particularly in the Perfective Present tense, which suggests it is the dominant word order.

2. **Conclusion**: SVO",no dominant order,svo
Sidaama,"Based on the provided paragraphs from the descriptive grammar of Sidaama, the dominant word order can be determined as follows:

1. **Paragraph 1** explicitly states that the word order is predominantly SOV when the arguments of a transitive verb are expressed with independent words. It also mentions that OSV order is possible but used only when the subject is in focus, indicating that SOV is the neutral and more common order.
   
2. **Paragraph 2** confirms that the basic word order is SOV.
   
3. **Paragraph 3** discusses the flexibility of constituent order in benefactive constructions but emphasizes that the verb remains final, supporting the SOV structure.
   
4. **Paragraph 4** provides examples of sentences where the verb appears at the end, consistent with SOV order.
   
5. **Paragraph 5** includes examples where the verb is final, further supporting the SOV order.
   
6. **Paragraph 6** mentions that the order of dative NP and subject NP can sometimes be inverted, but this does not affect the verb-final nature of the sentences, consistent with SOV.
   
7. **Paragraph 7** and **Paragraph 8** do not provide direct evidence about the order of subject, object, and verb in transitive clauses.
   
8. **Paragraph 9** discusses the flexibility of adverbial positions but does not contradict the SOV order for the main constituents.
   
9. **Paragraph 10** and **Paragraph 11** provide examples and discussions that are consistent with SOV order.
   
10. **Paragraph 12** and **Paragraph 13** do not provide direct evidence about the order of subject, object, and verb in transitive clauses.
   
11. **Paragraph 14** and **Paragraph 15** discuss possession and other constructions but do not contradict the SOV order.
   
12. **Paragraph 16** and **Paragraph 17** discuss grammatical relations and adjective-noun order but do not contradict the SOV order.
   
13. **Paragraph 18** and **Paragraph 19** discuss suffix order and other morphological aspects but do not contradict the SOV order.
   
14. **Paragraph 20** provides examples where the verb is final, consistent with SOV order.

Given the consistent emphasis on the verb-final structure and the explicit statements about SOV being the basic and predominant order, it is clear that the dominant word order in Sidaama is SOV.

**Conclusion:** SOV",sov,sov
Mursi,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Mursi, we can analyze the dominant word order by examining the syntactic structures and the examples given.

1. **Paragraph 1** mentions that Mursi utilizes a canonical constituent order AVO/SV and a non-canonical OVA/VS order. This suggests that the language has multiple word orders depending on the context, but it does not specify which is dominant.

2. **Paragraph 2** discusses the use of case markers and the pragmatic roles of pronouns in different constituent orders. It mentions that the AVO order is often used for topical constituents, while the OVA order is used for focused constituents. This indicates flexibility in word order but does not establish a dominant order.

3. **Paragraph 3** provides examples of sentences in different orders, including AVO and OVA. The examples show that both orders are used, but it does not indicate which is more frequent or dominant.

4. **Paragraph 4** discusses the canonical order AVO/SV and provides examples of intransitive and transitive clauses. It states that AVO/SV is the most frequently found constituent order in Mursi clauses uttered in isolation, suggesting that AVO/SV might be the dominant order.

5. **Paragraph 5** reiterates that AVO/SV is the most frequently found constituent order in Mursi clauses uttered in isolation, reinforcing the idea that AVO/SV is the dominant order.

6. **Paragraph 6** provides more examples of AVO constituent order in monotransitive clauses, further supporting the dominance of AVO/SV order.

7. **Paragraph 7** discusses the non-canonical OVA/VS order and its use in specific contexts, such as marking nominative case and avoiding argument ambiguity. This indicates that OVA/VS is used but does not suggest it is the dominant order.

8. **Paragraph 8** provides examples of passive constructions and the use of nominative pronouns in non-canonical orders, indicating flexibility in word order but not dominance.

9. **Paragraph 9** discusses the use of interrogative words and their positions in sentences, which does not directly relate to the dominant word order of declarative sentences.

10. **Paragraph 10** provides a linguistic profile of Mursi, mentioning that it has a canonical constituent order AVO/SV and other orders depending on clause types and pragmatic context. This suggests that AVO/SV is the default or dominant order.

11. **Paragraph 11** discusses the structure of Mursi nouns and their morphological categories, which does not directly relate to the dominant word order.

12. **Paragraph 12** discusses the use of object pronominal suffixes and their co-occurrence with subject suffixes, which does not directly relate to the dominant word order.

13. **Paragraph 13** discusses the phonological and morphological properties of Mursi words, which does not directly relate to the dominant word order.

14. **Paragraph 14** discusses nominative case marking on pronouns and the agreement of verbs with post-verbal nominative pronouns, indicating flexibility in word order but not dominance.

15. **Paragraph 15** provides examples of canonical and non-canonical orders, reinforcing the idea that AVO/SV is the most frequently found order.

16. **Paragraph 16** discusses content questions and the positions of interrogative words, which does not directly relate to the dominant word order of declarative sentences.

17. **Paragraph 17** discusses the morphological categories of nouns and their syntactic functions, which does not directly relate to the dominant word order.

18. **Paragraph 18** discusses the syntactic functions of noun subclasses, which does not directly relate to the dominant word order.

19. **Paragraph 19** provides examples of noun modification constructions and the use of deictic elements, which does not directly relate to the dominant word order.

20. **Paragraph 20** provides examples of passive constructions and the use of nominative pronouns, indicating flexibility in word order but not dominance.

### Conclusion:
Based on the analysis of the provided paragraphs, the dominant word order in Mursi is **AVO/SV**.

### Conclusion: AVO/SV",svo,not mentioned in the grammar
Majang,"### Reasoning:

Based on the provided paragraphs, we can determine the dominant word order in Majang by examining the order of subject (S), object (O), and verb (V) in declarative sentences where both the subject and object are nouns.

1. **Paragraph 1**: This paragraph discusses the VAP (Verb-Agent-Patient) order, which corresponds to VSO (Verb-Subject-Object) in the context of Majang. It mentions that attempts to elicit other word orders did not produce variants and that VAP has a firm psychological standing in the mental grammar of Majang speakers.

2. **Paragraph 3**: This paragraph explicitly states that in a Majang clause where the constituents A (agent), verb, and P (patient) are overtly expressed, they frequently appear in the order Verb – Subject – Object (VSO). It also provides examples showing this order and mentions that VAP (VSO) is invariably the order of constituents when eliciting transitive clauses.

3. **Paragraph 5**: This paragraph reiterates that VAP (VSO) is a very infrequent constituent structure in natural discourse but is the default in elicited sentences.

4. **Paragraph 6**: This paragraph confirms that the canonical order in Majang is VAP (VSO).

5. **Paragraph 16**: This paragraph states that the basic order of constituents in Majang transitive clauses is VAP (VSO), where A stands for the transitive agent and P for the transitive patient-like constituent, usually the object.

From these paragraphs, it is clear that the dominant word order in Majang is VSO (Verb-Subject-Object). This order is consistently mentioned as the basic or canonical order in both elicited and natural discourse, although it is less frequent in natural texts due to pragmatic factors.

### Conclusion:
VSO",vso,vso
Birri,"Based on the provided paragraphs from the descriptive grammar of Birri, the dominant word order can be inferred as follows:

1. **Paragraph 1** mentions a construction where the object precedes the verb, which suggests an OV order.
2. **Paragraph 5** provides examples of sentences with the structure ""subject + verb + object"" (e.g., ""mu-ru ma (a)ndd"" for ""you are me seeing""), indicating an SVO order.
3. **Paragraph 6** describes imperative constructions where the verb precedes the object (e.g., ""Beat the child me yoo-ngu""), suggesting a VO order.
4. **Paragraph 9** includes examples of infinitive constructions where the object precedes the verb (e.g., ""object + g(a) + verb""), indicating an OV order.
5. **Paragraph 14** provides examples of sentences with the structure ""subject + verb + object"" (e.g., ""He brought a big tree ana re kpi ukama""), indicating an SVO order.
6. **Paragraph 19** shows examples of sentences with the structure ""subject + verb + object"" (e.g., ""Sing. 1. amd aviri I am Birri""), indicating an SVO order.
7. **Paragraph 20** includes examples of sentences with the structure ""subject + verb + object"" (e.g., ""I drank water mdyd-ngi wu""), indicating an SVO order.

The evidence from the paragraphs suggests that while there are instances of OV order, the predominant pattern in declarative sentences with both subject and object as nouns is SVO. This is supported by multiple examples in the provided text.

### Reasoning:
- **SVO Order**: Multiple paragraphs (5, 14, 19, 20) provide clear examples of SVO order in declarative sentences.
- **OV Order**: Some paragraphs (1, 9) suggest an OV order, but these are less frequent and often appear in specific constructions (e.g., infinitive).

Given the frequency and clarity of SVO examples in declarative sentences, it is reasonable to conclude that the dominant word order in Birri is SVO.

### Conclusion:
SVO",not mentioned in the grammar,svo
Tamashek,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Tamashek, we can analyze the word order by examining the structure of declarative sentences where both the subject and object are nouns.

1. **Paragraph 2**:
   - Example: ""i-la-\faell-l aslhaeqq"" translates to ""It (=animal) has a right on me."" Here, ""i-la"" (verb) precedes the subject ""aslhaeqq"" (right) and the object ""l"" (me).
   - Example: ""i-tatt maesseku"" translates to ""He eats sweet potato."" Here, ""i-tatt"" (verb) precedes the subject ""he"" and the object ""maesseku"" (sweet potato).

2. **Paragraph 3**:
   - Example: ""t-3nhasy-\taen"" translates to ""The woman saw them."" Here, ""t-3nhasy"" (verb) precedes the subject ""woman"" and the object ""them.""

3. **Paragraph 5**:
   - Example: ""i-tdtt i-sdss"" translates to ""He eats and drinks."" Here, ""i-tdtt"" (verb) and ""i-sdss"" (verb) precede the subject ""he.""

4. **Paragraph 10**:
   - Example: ""i-ll-\e udi a-\dar-3s-\t n-asj Yds"" translates to ""But there is some butter; that [focus] is what we'll just put in it (=food)."" Here, ""i-ll"" (verb) precedes the subject ""butter"" and the object ""it.""

5. **Paragraph 13**:
   - Example: ""i-faelAad baemasko"" translates to ""He left Bamako."" Here, ""i-faelAad"" (verb) precedes the subject ""he"" and the object ""Bamako.""

6. **Paragraph 18**:
   - Example: ""i-ss-anta e-wet"" translates to ""Rain began to strike (=fall)."" Here, ""i-ss-anta"" (verb) precedes the subject ""rain"" and the object ""strike.""

From these examples, it is evident that the verb consistently precedes both the subject and the object in declarative sentences. This indicates a Verb-Subject-Object (VSO) word order.

### Conclusion:
VSO",vso,vso
Coptic,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Coptic, several key points indicate the dominant word order of the language:

1. **Paragraph 1**: This paragraph explicitly states that ""S-V-O order can be established as the basic word order on syntactic grounds,"" and provides examples such as ""a brother (oy-con) asked (a ... xne) Apa Sarapion."" It also mentions that Coptic is a head-initial language where the verb precedes the direct and indirect objects, and the subject precedes the direct object.

2. **Paragraph 2**: Reiterates that ""S-V-O order can be established as the basic word order on syntactic grounds,"" and provides another example supporting this structure.

3. **Paragraph 4**: Discusses that ""S-V-O is the order which arises in pragmatically neutral contexts,"" providing examples such as ""his (Apa Mena’s) sister (req-cwne) (a... wa) his bones (N-Neq-Keec).""

4. **Paragraph 5**: Mentions that Coptic has relatively flexible word order but identifies S-V-O as the canonical order, especially in pragmatically neutral contexts.

5. **Paragraph 6**: Again, it is mentioned that Coptic permits several arrangements of the main constituents but classifies it as a discourse-configurational language where the canonical order is S-V-O.

6. **Paragraph 7**: Discusses subject inversion and other marked constructions but implies that these are deviations from the canonical S-V-O order.

7. **Paragraph 10**: Mentions that subject inversion is used for focus, yielding V-O-S order, but this is a marked construction, not the basic word order.

8. **Paragraph 15**: Provides examples of basic word order (S-V-O) and discusses left-dislocation and subject inversion as marked constructions.

9. **Paragraph 19**: Discusses the use of V-O-S order in specific contexts (focus, presentational constructions), indicating that these are not the default structures.

### Conclusion:
Based on the consistent references to S-V-O as the basic or canonical word order in pragmatically neutral contexts and the examples provided, it is clear that the dominant word order in Coptic is **SVO**.

**Conclusion: SVO**",svo,svo
Igbo,"### Reasoning:

Based on the provided paragraphs from the descriptive grammar of Igbo, we can analyze the dominant word order by examining the structure of sentences and the placement of subjects, verbs, and objects.

1. **Paragraph 3**: This paragraph provides examples of verbs and their objects, such as ""Nryòn (AT Nrònó) ínû"" (I know thing) and ""îká (OK îkà) mún"" (He brought water). In these examples, the subject (S) precedes the verb (V), and the object (O) follows the verb, indicating an SVO order.

2. **Paragraph 4**: This paragraph discusses the structure of sentences, indicating that the verb is the head of the verb phrase (VP) and dominates the direct object and indirect object. The structure suggests that the verb follows the subject and precedes the object, supporting an SVO order.

3. **Paragraph 5**: The schematic representation of sentence structure shows the subject (NP) followed by the verb (V) and then the object (NP), reinforcing the SVO order.

4. **Paragraph 12**: This paragraph discusses the argument structure of verbs, indicating that transitive verbs take both a subject NP and a direct object NP. The examples provided, such as ""Àdazùtàràakwà"" (Ada bought a cloth) and ""ÀdazùtààràChikeakwà"" (Ada bought the cloth for Chike), follow the SVO order.

5. **Paragraph 18**: This paragraph provides examples of complex verbs and their complements, such as ""wèru anya àlà"" and ""zugbu mmadù n’ohī"". These examples also follow the SVO order.

### Conclusion:
Based on the analysis of the provided paragraphs, the dominant word order in Igbo is **SVO** (Subject-Verb-Object).

**Conclusion: SVO**",svo,svo
